# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U_MEAN(1) 008:U_MEAN(2) 009:U_MEAN(mag)
  1.5399999999999716E+001  1.5399999999999716E+001    1540  21540   2.0000000000000000E+000 0.0000000000000000E+000   1.3474638021202771E-001  3.7073057446500912E-003  1.3479737050895559E-001
  1.6199999999999734E+001  1.6199999999999734E+001    1620  21620   2.0000000000000000E+000 0.0000000000000000E+000   1.3571027365148602E-001  6.2419134456405798E-003  1.3585374436512263E-001
  1.5499999999999714E+001  1.5499999999999714E+001    1550  21550   2.0000000000000000E+000 0.0000000000000000E+000   1.3484215273639243E-001  4.0561091156666018E-003  1.3490314368369173E-001
  1.6299999999999750E+001  1.6299999999999750E+001    1630  21630   2.0000000000000000E+000 0.0000000000000000E+000   1.3583910375295968E-001  6.4561994896423247E-003  1.3599244324688561E-001
  1.5599999999999711E+001  1.5599999999999711E+001    1560  21560   2.0000000000000000E+000 0.0000000000000000E+000   1.3494943149183002E-001  4.4038518180326464E-003  1.3502126858685381E-001
  1.6399999999999765E+001  1.6399999999999765E+001    1640  21640   2.0000000000000000E+000 0.0000000000000000E+000   1.3596400261107439E-001  6.6311723488370510E-003  1.3612561277270422E-001
  1.5699999999999709E+001  1.5699999999999709E+001    1570  21570   2.0000000000000000E+000 0.0000000000000000E+000   1.3506590555434234E-001  4.7476861055811836E-003  1.3514932247914399E-001
  1.6499999999999781E+001  1.6499999999999781E+001    1650  21650   2.0000000000000000E+000 0.0000000000000000E+000   1.3608311376135973E-001  6.7641833392880821E-003  1.3625112119624804E-001
  1.5799999999999707E+001  1.5799999999999707E+001    1580  21580   2.0000000000000000E+000 0.0000000000000000E+000   1.3518913824214859E-001  5.0837740966222950E-003  1.3528469188241607E-001
  1.6599999999999797E+001  1.6599999999999797E+001    1660  21660   2.0000000000000000E+000 0.0000000000000000E+000   1.3619430185644951E-001  6.8535200193169645E-003  1.3636663299656872E-001
  1.5899999999999705E+001  1.5899999999999705E+001    1590  21590   2.0000000000000000E+000 0.0000000000000000E+000   1.3531696516183935E-001  5.4071403534292441E-003  1.3542495422709999E-001
  1.6699999999999812E+001  1.6699999999999812E+001    1670  21670   2.0000000000000000E+000 0.0000000000000000E+000   1.3629508029251067E-001  6.8979340051801596E-003  1.3646952189218568E-001
  1.5999999999999703E+001  1.5999999999999703E+001    1600  21600   2.0000000000000000E+000 0.0000000000000000E+000   1.3544755329842530E-001  5.7119718799048504E-003  1.3556793985779449E-001
  1.6799999999999828E+001  1.6799999999999828E+001    1680  21680   2.0000000000000000E+000 0.0000000000000000E+000   1.3638264178164338E-001  6.8961802502953126E-003  1.3655688295133505E-001
  1.6099999999999718E+001  1.6099999999999718E+001    1610  21610   2.0000000000000000E+000 0.0000000000000000E+000   1.3557920836669015E-001  5.9921680157822567E-003  1.3571156110983231E-001
  1.6899999999999844E+001  1.6899999999999844E+001    1690  21690   2.0000000000000000E+000 0.0000000000000000E+000   1.3645403114863594E-001  6.8467796595240262E-003  1.3662569673534687E-001
  1.6199999999999734E+001  1.6199999999999734E+001    1620  21620   2.0000000000000000E+000 0.0000000000000000E+000   1.3571027365148602E-001  6.2419134456405798E-003  1.3585374436512263E-001
  1.6999999999999859E+001  1.6999999999999859E+001    1700  21700   2.0000000000000000E+000 0.0000000000000000E+000   1.3650647949613232E-001  6.7481244344947644E-003  1.3667317267046747E-001
  1.7099999999999875E+001  1.7099999999999875E+001    1710  21710   2.0000000000000000E+000 0.0000000000000000E+000   1.3653791194547455E-001  6.5989441079702775E-003  1.3669728403216456E-001
  1.6299999999999750E+001  1.6299999999999750E+001    1630  21630   2.0000000000000000E+000 0.0000000000000000E+000   1.3583910375295968E-001  6.4561994896423247E-003  1.3599244324688561E-001
  1.7199999999999890E+001  1.7199999999999890E+001    1720  21720   2.0000000000000000E+000 0.0000000000000000E+000   1.3654765046926882E-001  6.3991060048311325E-003  1.3669751060768688E-001
  1.6399999999999765E+001  1.6399999999999765E+001    1640  21640   2.0000000000000000E+000 0.0000000000000000E+000   1.3596400261107439E-001  6.6311723488370510E-003  1.3612561277270422E-001
  1.7299999999999906E+001  1.7299999999999906E+001    1730  21730   2.0000000000000000E+000 0.0000000000000000E+000   1.3653733210153684E-001  6.1507181903752936E-003  1.3667580031469643E-001
  1.6499999999999781E+001  1.6499999999999781E+001    1650  21650   2.0000000000000000E+000 0.0000000000000000E+000   1.3608311376135973E-001  6.7641833392880821E-003  1.3625112119624804E-001
  1.7399999999999922E+001  1.7399999999999922E+001    1740  21740   2.0000000000000000E+000 0.0000000000000000E+000   1.3651193691096645E-001  5.8593717065425661E-003  1.3663762716023404E-001
  1.6599999999999797E+001  1.6599999999999797E+001    1660  21660   2.0000000000000000E+000 0.0000000000000000E+000   1.3619430185644951E-001  6.8535200193169645E-003  1.3636663299656872E-001
  1.7499999999999937E+001  1.7499999999999937E+001    1750  21750   2.0000000000000000E+000 0.0000000000000000E+000   1.3648039589587814E-001  5.5348833428213533E-003  1.3659258178068922E-001
  1.6699999999999812E+001  1.6699999999999812E+001    1670  21670   2.0000000000000000E+000 0.0000000000000000E+000   1.3629508029251067E-001  6.8979340051801596E-003  1.3646952189218568E-001
  1.7599999999999953E+001  1.7599999999999953E+001    1760  21760   2.0000000000000000E+000 0.0000000000000000E+000   1.3645467910741924E-001  5.1903153280627183E-003  1.3655335522612936E-001
  1.6799999999999828E+001  1.6799999999999828E+001    1680  21680   2.0000000000000000E+000 0.0000000000000000E+000   1.3638264178164338E-001  6.8961802502953126E-003  1.3655688295133505E-001
  1.7699999999999969E+001  1.7699999999999969E+001    1770  21770   2.0000000000000000E+000 0.0000000000000000E+000   1.3644653425556643E-001  4.8385149616520708E-003  1.3653229631625476E-001
  1.6899999999999844E+001  1.6899999999999844E+001    1690  21690   2.0000000000000000E+000 0.0000000000000000E+000   1.3645403114863594E-001  6.8467796595240262E-003  1.3662569673534687E-001
  1.7799999999999984E+001  1.7799999999999984E+001    1780  21780   2.0000000000000000E+000 0.0000000000000000E+000   1.3646308533511875E-001  4.4877528465805722E-003  1.3653685797172827E-001
  1.6999999999999859E+001  1.6999999999999859E+001    1700  21700   2.0000000000000000E+000 0.0000000000000000E+000   1.3650647949613232E-001  6.7481244344947644E-003  1.3667317267046747E-001
  1.7900000000000000E+001  1.7900000000000000E+001    1790  21790   2.0000000000000000E+000 0.0000000000000000E+000   1.3650466098193467E-001  4.1400341859018716E-003  1.3656742786203948E-001
  1.7099999999999875E+001  1.7099999999999875E+001    1710  21710   2.0000000000000000E+000 0.0000000000000000E+000   1.3653791194547455E-001  6.5989441079702775E-003  1.3669728403216456E-001
  1.8000000000000015E+001  1.8000000000000015E+001    1800  21800   2.0000000000000000E+000 0.0000000000000000E+000   1.3656690612471875E-001  3.7936546916560285E-003  1.3661958741116615E-001
  1.7199999999999890E+001  1.7199999999999890E+001    1720  21720   2.0000000000000000E+000 0.0000000000000000E+000   1.3654765046926882E-001  6.3991060048311325E-003  1.3669751060768688E-001
  1.8100000000000031E+001  1.8100000000000031E+001    1810  21810   2.0000000000000000E+000 0.0000000000000000E+000   1.3664487517903030E-001  3.4471552625507375E-003  1.3668834914540779E-001
  1.7299999999999906E+001  1.7299999999999906E+001    1730  21730   2.0000000000000000E+000 0.0000000000000000E+000   1.3653733210153684E-001  6.1507181903752936E-003  1.3667580031469643E-001
  1.8200000000000047E+001  1.8200000000000047E+001    1820  21820   2.0000000000000000E+000 0.0000000000000000E+000   1.3673515460913721E-001  3.1011059317799123E-003  1.3677031609228949E-001
  1.7399999999999922E+001  1.7399999999999922E+001    1740  21740   2.0000000000000000E+000 0.0000000000000000E+000   1.3651193691096645E-001  5.8593717065425661E-003  1.3663762716023404E-001
  1.8300000000000062E+001  1.8300000000000062E+001    1830  21830   2.0000000000000000E+000 0.0000000000000000E+000   1.3683532474853743E-001  2.7576865150215290E-003  1.3686311020122563E-001
  1.7499999999999937E+001  1.7499999999999937E+001    1750  21750   2.0000000000000000E+000 0.0000000000000000E+000   1.3648039589587814E-001  5.5348833428213533E-003  1.3659258178068922E-001
  1.8400000000000078E+001  1.8400000000000078E+001    1840  21840   2.0000000000000000E+000 0.0000000000000000E+000   1.3694302651372591E-001  2.4201143996531175E-003  1.3696440948088102E-001
  1.7599999999999953E+001  1.7599999999999953E+001    1760  21760   2.0000000000000000E+000 0.0000000000000000E+000   1.3645467910741924E-001  5.1903153280627183E-003  1.3655335522612936E-001
  1.8500000000000094E+001  1.8500000000000094E+001    1850  21850   2.0000000000000000E+000 0.0000000000000000E+000   1.3705593363288408E-001  2.0926458843295487E-003  1.3707190853992925E-001
  1.7699999999999969E+001  1.7699999999999969E+001    1770  21770   2.0000000000000000E+000 0.0000000000000000E+000   1.3644653425556643E-001  4.8385149616520708E-003  1.3653229631625476E-001
  1.8600000000000109E+001  1.8600000000000109E+001    1860  21860   2.0000000000000000E+000 0.0000000000000000E+000   1.3717202904636711E-001  1.7805459767194992E-003  1.3718358464726234E-001
  1.7799999999999984E+001  1.7799999999999984E+001    1780  21780   2.0000000000000000E+000 0.0000000000000000E+000   1.3646308533511875E-001  4.4877528465805722E-003  1.3653685797172827E-001
  1.8700000000000125E+001  1.8700000000000125E+001    1870  21870   2.0000000000000000E+000 0.0000000000000000E+000   1.3728959332112697E-001  1.4897022225074567E-003  1.3729767531532419E-001
  1.7900000000000000E+001  1.7900000000000000E+001    1790  21790   2.0000000000000000E+000 0.0000000000000000E+000   1.3650466098193467E-001  4.1400341859018716E-003  1.3656742786203948E-001
  1.8800000000000141E+001  1.8800000000000141E+001    1880  21880   2.0000000000000000E+000 0.0000000000000000E+000   1.3740705135438942E-001  1.2260564797978827E-003  1.3741252117765492E-001
  1.8000000000000015E+001  1.8000000000000015E+001    1800  21800   2.0000000000000000E+000 0.0000000000000000E+000   1.3656690612471875E-001  3.7936546916560285E-003  1.3661958741116615E-001
  1.8900000000000156E+001  1.8900000000000156E+001    1890  21890   2.0000000000000000E+000 0.0000000000000000E+000   1.3752288231749940E-001  9.9503898590386103E-004  1.3752648204435486E-001
  1.9000000000000172E+001  1.9000000000000172E+001    1900  21900   2.0000000000000000E+000 0.0000000000000000E+000   1.3763555823520512E-001  8.0112078774917794E-004  1.3763788971512569E-001
  1.8100000000000031E+001  1.8100000000000031E+001    1810  21810   2.0000000000000000E+000 0.0000000000000000E+000   1.3664487517903030E-001  3.4471552625507375E-003  1.3668834914540779E-001
  1.9100000000000187E+001  1.9100000000000187E+001    1910  21910   2.0000000000000000E+000 0.0000000000000000E+000   1.3774344405232490E-001  6.4760469976633450E-004  1.3774496640982247E-001
  1.8200000000000047E+001  1.8200000000000047E+001    1820  21820   2.0000000000000000E+000 0.0000000000000000E+000   1.3673515460913721E-001  3.1011059317799123E-003  1.3677031609228949E-001
  1.9200000000000203E+001  1.9200000000000203E+001    1920  21920   2.0000000000000000E+000 0.0000000000000000E+000   1.3784466980024818E-001  5.3672883232096477E-004  1.3784571473273623E-001
  1.8300000000000062E+001  1.8300000000000062E+001    1830  21830   2.0000000000000000E+000 0.0000000000000000E+000   1.3683532474853743E-001  2.7576865150215290E-003  1.3686311020122563E-001
  1.9300000000000219E+001  1.9300000000000219E+001    1930  21930   2.0000000000000000E+000 0.0000000000000000E+000   1.3793702901447357E-001  4.7003576540138372E-004  1.3793782986171878E-001
  1.8400000000000078E+001  1.8400000000000078E+001    1840  21840   2.0000000000000000E+000 0.0000000000000000E+000   1.3694302651372591E-001  2.4201143996531175E-003  1.3696440948088102E-001
  1.9400000000000234E+001  1.9400000000000234E+001    1940  21940   2.0000000000000000E+000 0.0000000000000000E+000   1.3801796399297301E-001  4.4883577016011466E-004  1.3801869380020290E-001
  1.8500000000000094E+001  1.8500000000000094E+001    1850  21850   2.0000000000000000E+000 0.0000000000000000E+000   1.3705593363288408E-001  2.0926458843295487E-003  1.3707190853992925E-001
  1.9500000000000250E+001  1.9500000000000250E+001    1950  21950   2.0000000000000000E+000 0.0000000000000000E+000   1.3808468477462683E-001  4.7454506927623851E-004  1.3808550018858181E-001
  1.8600000000000109E+001  1.8600000000000109E+001    1860  21860   2.0000000000000000E+000 0.0000000000000000E+000   1.3717202904636711E-001  1.7805459767194992E-003  1.3718358464726234E-001
  1.9600000000000266E+001  1.9600000000000266E+001    1960  21960   2.0000000000000000E+000 0.0000000000000000E+000   1.3813444538729675E-001  5.4873445853837061E-004  1.3813553529762736E-001
  1.8700000000000125E+001  1.8700000000000125E+001    1870  21870   2.0000000000000000E+000 0.0000000000000000E+000   1.3728959332112697E-001  1.4897022225074567E-003  1.3729767531532419E-001
  1.9700000000000281E+001  1.9700000000000281E+001    1970  21970   2.0000000000000000E+000 0.0000000000000000E+000   1.3816498393018390E-001  6.7282738414711227E-004  1.3816662216728334E-001
  1.8800000000000141E+001  1.8800000000000141E+001    1880  21880   2.0000000000000000E+000 0.0000000000000000E+000   1.3740705135438942E-001  1.2260564797978827E-003  1.3741252117765492E-001
  1.9800000000000297E+001  1.9800000000000297E+001    1980  21980   2.0000000000000000E+000 0.0000000000000000E+000   1.3817513534481582E-001  8.4745971059742526E-004  1.3817773415250103E-001
  1.8900000000000156E+001  1.8900000000000156E+001    1890  21890   2.0000000000000000E+000 0.0000000000000000E+000   1.3752288231749940E-001  9.9503898590386103E-004  1.3752648204435486E-001
  1.9900000000000312E+001  1.9900000000000312E+001    1990  21990   2.0000000000000000E+000 0.0000000000000000E+000   1.3816564124062953E-001  1.0715224272230821E-003  1.3816979619202738E-001
  1.9000000000000172E+001  1.9000000000000172E+001    1900  21900   2.0000000000000000E+000 0.0000000000000000E+000   1.3763555823520512E-001  8.0112078774917794E-004  1.3763788971512569E-001
  2.0000000000000328E+001  2.0000000000000328E+001    2000  22000   2.0000000000000000E+000 0.0000000000000000E+000   1.3814013961813234E-001  1.3409479062469236E-003  1.3814664786017925E-001
  1.9100000000000187E+001  1.9100000000000187E+001    1910  21910   2.0000000000000000E+000 0.0000000000000000E+000   1.3774344405232490E-001  6.4760469976633450E-004  1.3774496640982247E-001
  2.0100000000000344E+001  2.0100000000000344E+001    2010  22010   2.0000000000000000E+000 0.0000000000000000E+000   1.3810604229864682E-001  1.6476128092095967E-003  1.3811587000545844E-001
  1.9200000000000203E+001  1.9200000000000203E+001    1920  21920   2.0000000000000000E+000 0.0000000000000000E+000   1.3784466980024818E-001  5.3672883232096477E-004  1.3784571473273623E-001
  2.0200000000000359E+001  2.0200000000000359E+001    2020  22020   2.0000000000000000E+000 0.0000000000000000E+000   1.3807441542801226E-001  1.9793948745735406E-003  1.3808860271527407E-001
  1.9300000000000219E+001  1.9300000000000219E+001    1930  21930   2.0000000000000000E+000 0.0000000000000000E+000   1.3793702901447357E-001  4.7003576540138372E-004  1.3793782986171878E-001
  2.0300000000000375E+001  2.0300000000000375E+001    2030  22030   2.0000000000000000E+000 0.0000000000000000E+000   1.3805767707158753E-001  2.3226555518568945E-003  1.3807721364227811E-001
  1.9400000000000234E+001  1.9400000000000234E+001    1940  21940   2.0000000000000000E+000 0.0000000000000000E+000   1.3801796399297301E-001  4.4883577016011466E-004  1.3801869380020290E-001
  2.0400000000000391E+001  2.0400000000000391E+001    2040  22040   2.0000000000000000E+000 0.0000000000000000E+000   1.3806521937060933E-001  2.6668052208449286E-003  1.3809097236945073E-001
  1.9500000000000250E+001  1.9500000000000250E+001    1950  21950   2.0000000000000000E+000 0.0000000000000000E+000   1.3808468477462683E-001  4.7454506927623851E-004  1.3808550018858181E-001
  2.0500000000000406E+001  2.0500000000000406E+001    2050  22050   2.0000000000000000E+000 0.0000000000000000E+000   1.3809975987927587E-001  3.0077238092756144E-003  1.3813250913968997E-001
  2.0600000000000422E+001  2.0600000000000422E+001    2060  22060   2.0000000000000000E+000 0.0000000000000000E+000   1.3815783311291252E-001  3.3467184166578909E-003  1.3819836241654885E-001
  1.9600000000000266E+001  1.9600000000000266E+001    1960  21960   2.0000000000000000E+000 0.0000000000000000E+000   1.3813444538729675E-001  5.4873445853837061E-004  1.3813553529762736E-001
  2.0700000000000438E+001  2.0700000000000438E+001    2070  22070   2.0000000000000000E+000 0.0000000000000000E+000   1.3823395416690802E-001  3.6861945080142293E-003  1.3828309410253210E-001
  1.9700000000000281E+001  1.9700000000000281E+001    1970  21970   2.0000000000000000E+000 0.0000000000000000E+000   1.3816498393018390E-001  6.7282738414711227E-004  1.3816662216728334E-001
  2.0800000000000453E+001  2.0800000000000453E+001    2080  22080   2.0000000000000000E+000 0.0000000000000000E+000   1.3832407923628435E-001  4.0265620105478108E-003  1.3838267268047204E-001
  1.9800000000000297E+001  1.9800000000000297E+001    1980  21980   2.0000000000000000E+000 0.0000000000000000E+000   1.3817513534481582E-001  8.4745971059742526E-004  1.3817773415250103E-001
  2.0900000000000469E+001  2.0900000000000469E+001    2090  22090   2.0000000000000000E+000 0.0000000000000000E+000   1.3842574156840814E-001  4.3662256299938304E-003  1.3849458420824887E-001
  1.9900000000000312E+001  1.9900000000000312E+001    1990  21990   2.0000000000000000E+000 0.0000000000000000E+000   1.3816564124062953E-001  1.0715224272230821E-003  1.3816979619202738E-001
  2.1000000000000484E+001  2.1000000000000484E+001    2100  22100   2.0000000000000000E+000 0.0000000000000000E+000   1.3853671485994039E-001  4.7025264205590886E-003  1.3861650377541803E-001
  2.0000000000000328E+001  2.0000000000000328E+001    2000  22000   2.0000000000000000E+000 0.0000000000000000E+000   1.3814013961813234E-001  1.3409479062469236E-003  1.3814664786017925E-001
  2.1100000000000500E+001  2.1100000000000500E+001    2110  22110   2.0000000000000000E+000 0.0000000000000000E+000   1.3865461498884767E-001  5.0318709938828414E-003  1.3874588996941372E-001
  2.0100000000000344E+001  2.0100000000000344E+001    2010  22010   2.0000000000000000E+000 0.0000000000000000E+000   1.3810604229864682E-001  1.6476128092095967E-003  1.3811587000545844E-001
  2.1200000000000516E+001  2.1200000000000516E+001    2120  22120   2.0000000000000000E+000 0.0000000000000000E+000   1.3877727789362341E-001  5.3495520455629970E-003  1.3888034622167446E-001
  2.0200000000000359E+001  2.0200000000000359E+001    2020  22020   2.0000000000000000E+000 0.0000000000000000E+000   1.3807441542801226E-001  1.9793948745735406E-003  1.3808860271527407E-001
  2.1300000000000531E+001  2.1300000000000531E+001    2130  22130   2.0000000000000000E+000 0.0000000000000000E+000   1.3890287984999822E-001  5.6499805893608696E-003  1.3901774099474928E-001
  2.0300000000000375E+001  2.0300000000000375E+001    2030  22030   2.0000000000000000E+000 0.0000000000000000E+000   1.3805767707158753E-001  2.3226555518568945E-003  1.3807721364227811E-001
  2.1400000000000547E+001  2.1400000000000547E+001    2140  22140   2.0000000000000000E+000 0.0000000000000000E+000   1.3902975750835016E-001  5.9272071725615642E-003  1.3915604642880996E-001
  2.0400000000000391E+001  2.0400000000000391E+001    2040  22040   2.0000000000000000E+000 0.0000000000000000E+000   1.3806521937060933E-001  2.6668052208449286E-003  1.3809097236945073E-001
  2.1500000000000563E+001  2.1500000000000563E+001    2150  22150   2.0000000000000000E+000 0.0000000000000000E+000   1.3915629047106439E-001  6.1754830420718311E-003  1.3929325097961553E-001
  2.0500000000000406E+001  2.0500000000000406E+001    2050  22050   2.0000000000000000E+000 0.0000000000000000E+000   1.3809975987927587E-001  3.0077238092756144E-003  1.3813250913968997E-001
  2.1600000000000578E+001  2.1600000000000578E+001    2160  22160   2.0000000000000000E+000 0.0000000000000000E+000   1.3928087354808626E-001  6.3897815711649013E-003  1.3942736834942126E-001
  2.0600000000000422E+001  2.0600000000000422E+001    2060  22060   2.0000000000000000E+000 0.0000000000000000E+000   1.3815783311291252E-001  3.3467184166578909E-003  1.3819836241654885E-001
  2.1700000000000594E+001  2.1700000000000594E+001    2170  22170   2.0000000000000000E+000 0.0000000000000000E+000   1.3940186396366927E-001  6.5661707572681144E-003  1.3955641968379297E-001
  2.0700000000000438E+001  2.0700000000000438E+001    2070  22070   2.0000000000000000E+000 0.0000000000000000E+000   1.3823395416690802E-001  3.6861945080142293E-003  1.3828309410253210E-001
  2.1800000000000610E+001  2.1800000000000610E+001    2180  22180   2.0000000000000000E+000 0.0000000000000000E+000   1.3951747901013233E-001  6.7019075659203277E-003  1.3967835377883308E-001
  2.1900000000000625E+001  2.1900000000000625E+001    2190  22190   2.0000000000000000E+000 0.0000000000000000E+000   1.3962567862608983E-001  6.7952156678665804E-003  1.3979093349630702E-001
  2.0800000000000453E+001  2.0800000000000453E+001    2080  22080   2.0000000000000000E+000 0.0000000000000000E+000   1.3832407923628435E-001  4.0265620105478108E-003  1.3838267268047204E-001
  2.2000000000000641E+001  2.2000000000000641E+001    2200  22200   2.0000000000000000E+000 0.0000000000000000E+000   1.3972408485013794E-001  6.8448412501294706E-003  1.3989164284884216E-001
  2.0900000000000469E+001  2.0900000000000469E+001    2090  22090   2.0000000000000000E+000 0.0000000000000000E+000   1.3842574156840814E-001  4.3662256299938304E-003  1.3849458420824887E-001
  2.2100000000000656E+001  2.2100000000000656E+001    2210  22210   2.0000000000000000E+000 0.0000000000000000E+000   1.3980999462560834E-001  6.8495879692329033E-003  1.3997768198023887E-001
  2.1000000000000484E+001  2.1000000000000484E+001    2100  22100   2.0000000000000000E+000 0.0000000000000000E+000   1.3853671485994039E-001  4.7025264205590886E-003  1.3861650377541803E-001
  2.2200000000000672E+001  2.2200000000000672E+001    2220  22220   2.0000000000000000E+000 0.0000000000000000E+000   1.3988052738518397E-001  6.8080448679976273E-003  1.4004610461016710E-001
  2.1100000000000500E+001  2.1100000000000500E+001    2110  22110   2.0000000000000000E+000 0.0000000000000000E+000   1.3865461498884767E-001  5.0318709938828414E-003  1.3874588996941372E-001
  2.2300000000000688E+001  2.2300000000000688E+001    2230  22230   2.0000000000000000E+000 0.0000000000000000E+000   1.3993292831015109E-001  6.7186390935085240E-003  1.4009412741697168E-001
  2.1200000000000516E+001  2.1200000000000516E+001    2120  22120   2.0000000000000000E+000 0.0000000000000000E+000   1.3877727789362341E-001  5.3495520455629970E-003  1.3888034622167446E-001
  2.2400000000000703E+001  2.2400000000000703E+001    2240  22240   2.0000000000000000E+000 0.0000000000000000E+000   1.3996503912295588E-001  6.5800424471521168E-003  1.4011962437609120E-001
  2.1300000000000531E+001  2.1300000000000531E+001    2130  22130   2.0000000000000000E+000 0.0000000000000000E+000   1.3890287984999822E-001  5.6499805893608696E-003  1.3901774099474928E-001
  2.2500000000000719E+001  2.2500000000000719E+001    2250  22250   2.0000000000000000E+000 0.0000000000000000E+000   1.3997595555124251E-001  6.3919082415277772E-003  1.4012182065421332E-001
  2.1400000000000547E+001  2.1400000000000547E+001    2140  22140   2.0000000000000000E+000 0.0000000000000000E+000   1.3902975750835016E-001  5.9272071725615642E-003  1.3915604642880996E-001
  2.2600000000000735E+001  2.2600000000000735E+001    2260  22260   2.0000000000000000E+000 0.0000000000000000E+000   1.3996689501438261E-001  6.1559101609678981E-003  1.4010220173101175E-001
  2.1500000000000563E+001  2.1500000000000563E+001    2150  22150   2.0000000000000000E+000 0.0000000000000000E+000   1.3915629047106439E-001  6.1754830420718311E-003  1.3929325097961553E-001
  2.2700000000000750E+001  2.2700000000000750E+001    2270  22270   2.0000000000000000E+000 0.0000000000000000E+000   1.3994220316522749E-001  5.8769587874546553E-003  1.4006555205091379E-001
  2.1600000000000578E+001  2.1600000000000578E+001    2160  22160   2.0000000000000000E+000 0.0000000000000000E+000   1.3928087354808626E-001  6.3897815711649013E-003  1.3942736834942126E-001
  2.2800000000000766E+001  2.2800000000000766E+001    2280  22280   2.0000000000000000E+000 0.0000000000000000E+000   1.3991005996612217E-001  5.5640588015610763E-003  1.4002065429811107E-001
  2.1700000000000594E+001  2.1700000000000594E+001    2170  22170   2.0000000000000000E+000 0.0000000000000000E+000   1.3940186396366927E-001  6.5661707572681144E-003  1.3955641968379297E-001
  2.2900000000000781E+001  2.2900000000000781E+001    2290  22290   2.0000000000000000E+000 0.0000000000000000E+000   1.3988187142376511E-001  5.2296647814119658E-003  1.3997959618008868E-001
  2.3000000000000797E+001  2.3000000000000797E+001    2300  22300   2.0000000000000000E+000 0.0000000000000000E+000   1.3986940046728935E-001  4.8866187768514794E-003  1.3995473636197255E-001
  2.1800000000000610E+001  2.1800000000000610E+001    2180  22180   2.0000000000000000E+000 0.0000000000000000E+000   1.3951747901013233E-001  6.7019075659203277E-003  1.3967835377883308E-001
  2.1900000000000625E+001  2.1900000000000625E+001    2190  22190   2.0000000000000000E+000 0.0000000000000000E+000   1.3962567862608983E-001  6.7952156678665804E-003  1.3979093349630702E-001
  2.3100000000000813E+001  2.3100000000000813E+001    2310  22310   2.0000000000000000E+000 0.0000000000000000E+000   1.3988045466789766E-001  4.5438199704647397E-003  1.3995423501281329E-001
  2.3200000000000828E+001  2.3200000000000828E+001    2320  22320   2.0000000000000000E+000 0.0000000000000000E+000   1.3991625849154576E-001  4.2040202849988954E-003  1.3997940268778739E-001
  2.2000000000000641E+001  2.2000000000000641E+001    2200  22200   2.0000000000000000E+000 0.0000000000000000E+000   1.3972408485013794E-001  6.8448412501294706E-003  1.3989164284884216E-001
  2.3300000000000844E+001  2.3300000000000844E+001    2330  22330   2.0000000000000000E+000 0.0000000000000000E+000   1.3997296205691365E-001  3.8658170709181822E-003  1.4002633555375211E-001
  2.2100000000000656E+001  2.2100000000000656E+001    2210  22210   2.0000000000000000E+000 0.0000000000000000E+000   1.3980999462560834E-001  6.8495879692329033E-003  1.3997768198023887E-001
  2.3400000000000860E+001  2.3400000000000860E+001    2340  22340   2.0000000000000000E+000 0.0000000000000000E+000   1.4004562152572290E-001  3.5275790298181477E-003  1.4009004219550238E-001
  2.2200000000000672E+001  2.2200000000000672E+001    2220  22220   2.0000000000000000E+000 0.0000000000000000E+000   1.3988052738518397E-001  6.8080448679976273E-003  1.4004610461016710E-001
  2.3500000000000875E+001  2.3500000000000875E+001    2350  22350   2.0000000000000000E+000 0.0000000000000000E+000   1.4013068508734041E-001  3.1895798818676626E-003  1.4016698014464812E-001
  2.2300000000000688E+001  2.2300000000000688E+001    2230  22230   2.0000000000000000E+000 0.0000000000000000E+000   1.3993292831015109E-001  6.7186390935085240E-003  1.4009412741697168E-001
  2.3600000000000891E+001  2.3600000000000891E+001    2360  22360   2.0000000000000000E+000 0.0000000000000000E+000   1.4022572516446452E-001  2.8537738425580659E-003  1.4025476114216017E-001
  2.2400000000000703E+001  2.2400000000000703E+001    2240  22240   2.0000000000000000E+000 0.0000000000000000E+000   1.3996503912295588E-001  6.5800424471521168E-003  1.4011962437609120E-001
  2.3700000000000907E+001  2.3700000000000907E+001    2370  22370   2.0000000000000000E+000 0.0000000000000000E+000   1.4032845137724829E-001  2.5231674840332249E-003  1.4035113337657527E-001
  2.2500000000000719E+001  2.2500000000000719E+001    2250  22250   2.0000000000000000E+000 0.0000000000000000E+000   1.3997595555124251E-001  6.3919082415277772E-003  1.4012182065421332E-001
  2.3800000000000922E+001  2.3800000000000922E+001    2380  22380   2.0000000000000000E+000 0.0000000000000000E+000   1.4043656881026292E-001  2.2017675062060528E-003  1.4045382742862900E-001
  2.2600000000000735E+001  2.2600000000000735E+001    2260  22260   2.0000000000000000E+000 0.0000000000000000E+000   1.3996689501438261E-001  6.1559101609678981E-003  1.4010220173101175E-001
  2.3900000000000938E+001  2.3900000000000938E+001    2390  22390   2.0000000000000000E+000 0.0000000000000000E+000   1.4054805943814841E-001  1.8945910727014187E-003  1.4056082842371862E-001
  2.2700000000000750E+001  2.2700000000000750E+001    2270  22270   2.0000000000000000E+000 0.0000000000000000E+000   1.3994220316522749E-001  5.8769587874546553E-003  1.4006555205091379E-001
  2.4000000000000953E+001  2.4000000000000953E+001    2400  22400   2.0000000000000000E+000 0.0000000000000000E+000   1.4066121298926286E-001  1.6073328149276131E-003  1.4067039616916106E-001
