# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:Z
  1.6999999999999859E+001  1.6999999999999859E+001    1700  21700   2.0000000000000000E+000 0.0000000000000000E+000  6.6622432457320899E-001
  1.7900000000000000E+001  1.7900000000000000E+001    1790  21790   2.0000000000000000E+000 0.0000000000000000E+000  9.3211418606336096E-001
  1.7099999999999875E+001  1.7099999999999875E+001    1710  21710   2.0000000000000000E+000 0.0000000000000000E+000  6.9964787240446479E-001
  1.8000000000000015E+001  1.8000000000000015E+001    1800  21800   2.0000000000000000E+000 0.0000000000000000E+000  9.3921896185143989E-001
  1.7199999999999890E+001  1.7199999999999890E+001    1720  21720   2.0000000000000000E+000 0.0000000000000000E+000  7.3983498024173810E-001
  1.8100000000000031E+001  1.8100000000000031E+001    1810  21810   2.0000000000000000E+000 0.0000000000000000E+000  9.3426188470971247E-001
  1.7299999999999906E+001  1.7299999999999906E+001    1730  21730   2.0000000000000000E+000 0.0000000000000000E+000  7.8117074376765422E-001
  1.8200000000000047E+001  1.8200000000000047E+001    1820  21820   2.0000000000000000E+000 0.0000000000000000E+000  9.2245299377368343E-001
  1.7399999999999922E+001  1.7399999999999922E+001    1740  21740   2.0000000000000000E+000 0.0000000000000000E+000  8.1624134212210570E-001
  1.8300000000000062E+001  1.8300000000000062E+001    1830  21830   2.0000000000000000E+000 0.0000000000000000E+000  9.0585513458787527E-001
  1.7499999999999937E+001  1.7499999999999937E+001    1750  21750   2.0000000000000000E+000 0.0000000000000000E+000  8.4156266550905982E-001
  1.8400000000000078E+001  1.8400000000000078E+001    1840  21840   2.0000000000000000E+000 0.0000000000000000E+000  8.8360003092702719E-001
  1.7599999999999953E+001  1.7599999999999953E+001    1760  21760   2.0000000000000000E+000 0.0000000000000000E+000  8.6186373281318058E-001
  1.8500000000000094E+001  1.8500000000000094E+001    1850  21850   2.0000000000000000E+000 0.0000000000000000E+000  8.5504406705222262E-001
  1.7699999999999969E+001  1.7699999999999969E+001    1770  21770   2.0000000000000000E+000 0.0000000000000000E+000  8.8509847685805116E-001
  1.8600000000000109E+001  1.8600000000000109E+001    1860  21860   2.0000000000000000E+000 0.0000000000000000E+000  8.2080861291789872E-001
  1.7799999999999984E+001  1.7799999999999984E+001    1780  21780   2.0000000000000000E+000 0.0000000000000000E+000  9.1155138257006047E-001
  1.8700000000000125E+001  1.8700000000000125E+001    1870  21870   2.0000000000000000E+000 0.0000000000000000E+000  7.8248554019228988E-001
  1.7900000000000000E+001  1.7900000000000000E+001    1790  21790   2.0000000000000000E+000 0.0000000000000000E+000  9.3211418606336096E-001
  1.8800000000000141E+001  1.8800000000000141E+001    1880  21880   2.0000000000000000E+000 0.0000000000000000E+000  7.4253875157719528E-001
  1.8000000000000015E+001  1.8000000000000015E+001    1800  21800   2.0000000000000000E+000 0.0000000000000000E+000  9.3921896185143989E-001
  1.8900000000000156E+001  1.8900000000000156E+001    1890  21890   2.0000000000000000E+000 0.0000000000000000E+000  7.0419086966982487E-001
  1.9000000000000172E+001  1.9000000000000172E+001    1900  21900   2.0000000000000000E+000 0.0000000000000000E+000  6.7089120284024472E-001
  1.8100000000000031E+001  1.8100000000000031E+001    1810  21810   2.0000000000000000E+000 0.0000000000000000E+000  9.3426188470971247E-001
  1.9100000000000187E+001  1.9100000000000187E+001    1910  21910   2.0000000000000000E+000 0.0000000000000000E+000  6.4550872068715108E-001
  1.8200000000000047E+001  1.8200000000000047E+001    1820  21820   2.0000000000000000E+000 0.0000000000000000E+000  9.2245299377368343E-001
  1.9200000000000203E+001  1.9200000000000203E+001    1920  21920   2.0000000000000000E+000 0.0000000000000000E+000  6.2967275207355051E-001
  1.8300000000000062E+001  1.8300000000000062E+001    1830  21830   2.0000000000000000E+000 0.0000000000000000E+000  9.0585513458787527E-001
  1.9300000000000219E+001  1.9300000000000219E+001    1930  21930   2.0000000000000000E+000 0.0000000000000000E+000  6.2366154658380414E-001
  1.8400000000000078E+001  1.8400000000000078E+001    1840  21840   2.0000000000000000E+000 0.0000000000000000E+000  8.8360003092702719E-001
  1.9400000000000234E+001  1.9400000000000234E+001    1940  21940   2.0000000000000000E+000 0.0000000000000000E+000  6.2694722778947031E-001
  1.8500000000000094E+001  1.8500000000000094E+001    1850  21850   2.0000000000000000E+000 0.0000000000000000E+000  8.5504406705222262E-001
  1.9500000000000250E+001  1.9500000000000250E+001    1950  21950   2.0000000000000000E+000 0.0000000000000000E+000  6.3906678865822232E-001
  1.8600000000000109E+001  1.8600000000000109E+001    1860  21860   2.0000000000000000E+000 0.0000000000000000E+000  8.2080861291789872E-001
  1.9600000000000266E+001  1.9600000000000266E+001    1960  21960   2.0000000000000000E+000 0.0000000000000000E+000  6.6016556222502451E-001
  1.8700000000000125E+001  1.8700000000000125E+001    1870  21870   2.0000000000000000E+000 0.0000000000000000E+000  7.8248554019228988E-001
  1.9700000000000281E+001  1.9700000000000281E+001    1970  21970   2.0000000000000000E+000 0.0000000000000000E+000  6.9055588830884389E-001
  1.8800000000000141E+001  1.8800000000000141E+001    1880  21880   2.0000000000000000E+000 0.0000000000000000E+000  7.4253875157719528E-001
  1.9800000000000297E+001  1.9800000000000297E+001    1980  21980   2.0000000000000000E+000 0.0000000000000000E+000  7.2908275405386193E-001
  1.8900000000000156E+001  1.8900000000000156E+001    1890  21890   2.0000000000000000E+000 0.0000000000000000E+000  7.0419086966982487E-001
  1.9900000000000312E+001  1.9900000000000312E+001    1990  21990   2.0000000000000000E+000 0.0000000000000000E+000  7.7119369648046180E-001
  1.9000000000000172E+001  1.9000000000000172E+001    1900  21900   2.0000000000000000E+000 0.0000000000000000E+000  6.7089120284024472E-001
  2.0000000000000328E+001  2.0000000000000328E+001    2000  22000   2.0000000000000000E+000 0.0000000000000000E+000  8.0915977965691983E-001
  1.9100000000000187E+001  1.9100000000000187E+001    1910  21910   2.0000000000000000E+000 0.0000000000000000E+000  6.4550872068715108E-001
  2.0100000000000344E+001  2.0100000000000344E+001    2010  22010   2.0000000000000000E+000 0.0000000000000000E+000  8.3677216710752322E-001
  1.9200000000000203E+001  1.9200000000000203E+001    1920  21920   2.0000000000000000E+000 0.0000000000000000E+000  6.2967275207355051E-001
  2.0200000000000359E+001  2.0200000000000359E+001    2020  22020   2.0000000000000000E+000 0.0000000000000000E+000  8.5587026881517402E-001
  1.9300000000000219E+001  1.9300000000000219E+001    1930  21930   2.0000000000000000E+000 0.0000000000000000E+000  6.2366154658380414E-001
  2.0300000000000375E+001  2.0300000000000375E+001    2030  22030   2.0000000000000000E+000 0.0000000000000000E+000  8.7573951341749065E-001
  1.9400000000000234E+001  1.9400000000000234E+001    1940  21940   2.0000000000000000E+000 0.0000000000000000E+000  6.2694722778947031E-001
  2.0400000000000391E+001  2.0400000000000391E+001    2040  22040   2.0000000000000000E+000 0.0000000000000000E+000  9.0183741704492810E-001
  1.9500000000000250E+001  1.9500000000000250E+001    1950  21950   2.0000000000000000E+000 0.0000000000000000E+000  6.3906678865822232E-001
  2.0500000000000406E+001  2.0500000000000406E+001    2050  22050   2.0000000000000000E+000 0.0000000000000000E+000  9.2728261204571573E-001
  2.0600000000000422E+001  2.0600000000000422E+001    2060  22060   2.0000000000000000E+000 0.0000000000000000E+000  9.4076755568181784E-001
  1.9600000000000266E+001  1.9600000000000266E+001    1960  21960   2.0000000000000000E+000 0.0000000000000000E+000  6.6016556222502451E-001
  2.0700000000000438E+001  2.0700000000000438E+001    2070  22070   2.0000000000000000E+000 0.0000000000000000E+000  9.3981950234885331E-001
  1.9700000000000281E+001  1.9700000000000281E+001    1970  21970   2.0000000000000000E+000 0.0000000000000000E+000  6.9055588830884389E-001
  2.0800000000000453E+001  2.0800000000000453E+001    2080  22080   2.0000000000000000E+000 0.0000000000000000E+000  9.3023754626408692E-001
  1.9800000000000297E+001  1.9800000000000297E+001    1980  21980   2.0000000000000000E+000 0.0000000000000000E+000  7.2908275405386193E-001
  2.0900000000000469E+001  2.0900000000000469E+001    2090  22090   2.0000000000000000E+000 0.0000000000000000E+000  9.1623072613510085E-001
  1.9900000000000312E+001  1.9900000000000312E+001    1990  21990   2.0000000000000000E+000 0.0000000000000000E+000  7.7119369648046180E-001
  2.1000000000000484E+001  2.1000000000000484E+001    2100  22100   2.0000000000000000E+000 0.0000000000000000E+000  8.9727486387248092E-001
  2.0000000000000328E+001  2.0000000000000328E+001    2000  22000   2.0000000000000000E+000 0.0000000000000000E+000  8.0915977965691983E-001
  2.1100000000000500E+001  2.1100000000000500E+001    2110  22110   2.0000000000000000E+000 0.0000000000000000E+000  8.7197745669675867E-001
  2.0100000000000344E+001  2.0100000000000344E+001    2010  22010   2.0000000000000000E+000 0.0000000000000000E+000  8.3677216710752322E-001
  2.1200000000000516E+001  2.1200000000000516E+001    2120  22120   2.0000000000000000E+000 0.0000000000000000E+000  8.4040456032464376E-001
  2.0200000000000359E+001  2.0200000000000359E+001    2020  22020   2.0000000000000000E+000 0.0000000000000000E+000  8.5587026881517402E-001
  2.1300000000000531E+001  2.1300000000000531E+001    2130  22130   2.0000000000000000E+000 0.0000000000000000E+000  8.0367762236860507E-001
  2.0300000000000375E+001  2.0300000000000375E+001    2030  22030   2.0000000000000000E+000 0.0000000000000000E+000  8.7573951341749065E-001
  2.1400000000000547E+001  2.1400000000000547E+001    2140  22140   2.0000000000000000E+000 0.0000000000000000E+000  7.6369064596423461E-001
  2.0400000000000391E+001  2.0400000000000391E+001    2040  22040   2.0000000000000000E+000 0.0000000000000000E+000  9.0183741704492810E-001
  2.1500000000000563E+001  2.1500000000000563E+001    2150  22150   2.0000000000000000E+000 0.0000000000000000E+000  7.2324919590065128E-001
  2.0500000000000406E+001  2.0500000000000406E+001    2050  22050   2.0000000000000000E+000 0.0000000000000000E+000  9.2728261204571573E-001
  2.1600000000000578E+001  2.1600000000000578E+001    2160  22160   2.0000000000000000E+000 0.0000000000000000E+000  6.8581365584583391E-001
  2.0600000000000422E+001  2.0600000000000422E+001    2060  22060   2.0000000000000000E+000 0.0000000000000000E+000  9.4076755568181784E-001
  2.1700000000000594E+001  2.1700000000000594E+001    2170  22170   2.0000000000000000E+000 0.0000000000000000E+000  6.5477681507157914E-001
  2.0700000000000438E+001  2.0700000000000438E+001    2070  22070   2.0000000000000000E+000 0.0000000000000000E+000  9.3981950234885331E-001
  2.1800000000000610E+001  2.1800000000000610E+001    2180  22180   2.0000000000000000E+000 0.0000000000000000E+000  6.3262220543040488E-001
  2.1900000000000625E+001  2.1900000000000625E+001    2190  22190   2.0000000000000000E+000 0.0000000000000000E+000  6.2039850375754497E-001
  2.0800000000000453E+001  2.0800000000000453E+001    2080  22080   2.0000000000000000E+000 0.0000000000000000E+000  9.3023754626408692E-001
  2.2000000000000641E+001  2.2000000000000641E+001    2200  22200   2.0000000000000000E+000 0.0000000000000000E+000  6.1784800413358738E-001
  2.0900000000000469E+001  2.0900000000000469E+001    2090  22090   2.0000000000000000E+000 0.0000000000000000E+000  9.1623072613510085E-001
  2.2100000000000656E+001  2.2100000000000656E+001    2210  22210   2.0000000000000000E+000 0.0000000000000000E+000  6.2415625270134444E-001
  2.1000000000000484E+001  2.1000000000000484E+001    2100  22100   2.0000000000000000E+000 0.0000000000000000E+000  8.9727486387248092E-001
  2.2200000000000672E+001  2.2200000000000672E+001    2220  22220   2.0000000000000000E+000 0.0000000000000000E+000  6.3885834175036260E-001
  2.1100000000000500E+001  2.1100000000000500E+001    2110  22110   2.0000000000000000E+000 0.0000000000000000E+000  8.7197745669675867E-001
  2.2300000000000688E+001  2.2300000000000688E+001    2230  22230   2.0000000000000000E+000 0.0000000000000000E+000  6.6220946263471454E-001
  2.1200000000000516E+001  2.1200000000000516E+001    2120  22120   2.0000000000000000E+000 0.0000000000000000E+000  8.4040456032464376E-001
  2.2400000000000703E+001  2.2400000000000703E+001    2240  22240   2.0000000000000000E+000 0.0000000000000000E+000  6.9444197059825967E-001
  2.1300000000000531E+001  2.1300000000000531E+001    2130  22130   2.0000000000000000E+000 0.0000000000000000E+000  8.0367762236860507E-001
  2.2500000000000719E+001  2.2500000000000719E+001    2250  22250   2.0000000000000000E+000 0.0000000000000000E+000  7.3393162766001189E-001
  2.1400000000000547E+001  2.1400000000000547E+001    2140  22140   2.0000000000000000E+000 0.0000000000000000E+000  7.6369064596423461E-001
  2.2600000000000735E+001  2.2600000000000735E+001    2260  22260   2.0000000000000000E+000 0.0000000000000000E+000  7.7556063946250226E-001
  2.1500000000000563E+001  2.1500000000000563E+001    2150  22150   2.0000000000000000E+000 0.0000000000000000E+000  7.2324919590065128E-001
  2.2700000000000750E+001  2.2700000000000750E+001    2270  22270   2.0000000000000000E+000 0.0000000000000000E+000  8.1188899500243199E-001
  2.1600000000000578E+001  2.1600000000000578E+001    2160  22160   2.0000000000000000E+000 0.0000000000000000E+000  6.8581365584583391E-001
  2.2800000000000766E+001  2.2800000000000766E+001    2280  22280   2.0000000000000000E+000 0.0000000000000000E+000  8.3848722317602160E-001
  2.1700000000000594E+001  2.1700000000000594E+001    2170  22170   2.0000000000000000E+000 0.0000000000000000E+000  6.5477681507157914E-001
  2.2900000000000781E+001  2.2900000000000781E+001    2290  22290   2.0000000000000000E+000 0.0000000000000000E+000  8.5896997826653969E-001
  2.3000000000000797E+001  2.3000000000000797E+001    2300  22300   2.0000000000000000E+000 0.0000000000000000E+000  8.8150449769819143E-001
  2.1800000000000610E+001  2.1800000000000610E+001    2180  22180   2.0000000000000000E+000 0.0000000000000000E+000  6.3262220543040488E-001
  2.1900000000000625E+001  2.1900000000000625E+001    2190  22190   2.0000000000000000E+000 0.0000000000000000E+000  6.2039850375754497E-001
  2.3100000000000813E+001  2.3100000000000813E+001    2310  22310   2.0000000000000000E+000 0.0000000000000000E+000  9.0792191827812800E-001
  2.3200000000000828E+001  2.3200000000000828E+001    2320  22320   2.0000000000000000E+000 0.0000000000000000E+000  9.2994739956378467E-001
  2.2000000000000641E+001  2.2000000000000641E+001    2200  22200   2.0000000000000000E+000 0.0000000000000000E+000  6.1784800413358738E-001
  2.3300000000000844E+001  2.3300000000000844E+001    2330  22330   2.0000000000000000E+000 0.0000000000000000E+000  9.3906414764575867E-001
  2.2100000000000656E+001  2.2100000000000656E+001    2210  22210   2.0000000000000000E+000 0.0000000000000000E+000  6.2415625270134444E-001
  2.3400000000000860E+001  2.3400000000000860E+001    2340  22340   2.0000000000000000E+000 0.0000000000000000E+000  9.3547974698405571E-001
  2.2200000000000672E+001  2.2200000000000672E+001    2220  22220   2.0000000000000000E+000 0.0000000000000000E+000  6.3885834175036260E-001
  2.3500000000000875E+001  2.3500000000000875E+001    2350  22350   2.0000000000000000E+000 0.0000000000000000E+000  9.2440889165714157E-001
  2.2300000000000688E+001  2.2300000000000688E+001    2230  22230   2.0000000000000000E+000 0.0000000000000000E+000  6.6220946263471454E-001
  2.3600000000000891E+001  2.3600000000000891E+001    2360  22360   2.0000000000000000E+000 0.0000000000000000E+000  9.0850923117964477E-001
  2.2400000000000703E+001  2.2400000000000703E+001    2240  22240   2.0000000000000000E+000 0.0000000000000000E+000  6.9444197059825967E-001
  2.3700000000000907E+001  2.3700000000000907E+001    2370  22370   2.0000000000000000E+000 0.0000000000000000E+000  8.8711929424820805E-001
  2.2500000000000719E+001  2.2500000000000719E+001    2250  22250   2.0000000000000000E+000 0.0000000000000000E+000  7.3393162766001189E-001
  2.3800000000000922E+001  2.3800000000000922E+001    2380  22380   2.0000000000000000E+000 0.0000000000000000E+000  8.5944093511582835E-001
  2.2600000000000735E+001  2.2600000000000735E+001    2260  22260   2.0000000000000000E+000 0.0000000000000000E+000  7.7556063946250226E-001
  2.3900000000000938E+001  2.3900000000000938E+001    2390  22390   2.0000000000000000E+000 0.0000000000000000E+000  8.2592969027119842E-001
  2.2700000000000750E+001  2.2700000000000750E+001    2270  22270   2.0000000000000000E+000 0.0000000000000000E+000  8.1188899500243199E-001
  2.4000000000000953E+001  2.4000000000000953E+001    2400  22400   2.0000000000000000E+000 0.0000000000000000E+000  7.8805419599109445E-001
  2.2800000000000766E+001  2.2800000000000766E+001    2280  22280   2.0000000000000000E+000 0.0000000000000000E+000  8.3848722317602160E-001
  2.4100000000000969E+001  2.4100000000000969E+001    2410  22410   2.0000000000000000E+000 0.0000000000000000E+000  7.4815504341033713E-001
  2.2900000000000781E+001  2.2900000000000781E+001    2290  22290   2.0000000000000000E+000 0.0000000000000000E+000  8.5896997826653969E-001
  2.4200000000000985E+001  2.4200000000000985E+001    2420  22420   2.0000000000000000E+000 0.0000000000000000E+000  7.0936981828418552E-001
  2.3000000000000797E+001  2.3000000000000797E+001    2300  22300   2.0000000000000000E+000 0.0000000000000000E+000  8.8150449769819143E-001
  2.4300000000001000E+001  2.4300000000001000E+001    2430  22430   2.0000000000000000E+000 0.0000000000000000E+000  6.7516239281504581E-001
  2.3100000000000813E+001  2.3100000000000813E+001    2310  22310   2.0000000000000000E+000 0.0000000000000000E+000  9.0792191827812800E-001
  2.4400000000001016E+001  2.4400000000001016E+001    2440  22440   2.0000000000000000E+000 0.0000000000000000E+000  6.4853188938781825E-001
  2.3200000000000828E+001  2.3200000000000828E+001    2320  22320   2.0000000000000000E+000 0.0000000000000000E+000  9.2994739956378467E-001
  2.4500000000001032E+001  2.4500000000001032E+001    2450  22450   2.0000000000000000E+000 0.0000000000000000E+000  6.3130485945795893E-001
  2.3300000000000844E+001  2.3300000000000844E+001    2330  22330   2.0000000000000000E+000 0.0000000000000000E+000  9.3906414764575867E-001
  2.4600000000001047E+001  2.4600000000001047E+001    2460  22460   2.0000000000000000E+000 0.0000000000000000E+000  6.2393068296339784E-001
  2.4700000000001063E+001  2.4700000000001063E+001    2470  22470   2.0000000000000000E+000 0.0000000000000000E+000  6.2594383728565139E-001
  2.3400000000000860E+001  2.3400000000000860E+001    2340  22340   2.0000000000000000E+000 0.0000000000000000E+000  9.3547974698405571E-001
  2.4800000000001078E+001  2.4800000000001078E+001    2480  22480   2.0000000000000000E+000 0.0000000000000000E+000  6.3682384418574411E-001
  2.3500000000000875E+001  2.3500000000000875E+001    2350  22350   2.0000000000000000E+000 0.0000000000000000E+000  9.2440889165714157E-001
  2.4900000000001094E+001  2.4900000000001094E+001    2490  22490   2.0000000000000000E+000 0.0000000000000000E+000  6.5662881355838740E-001
  2.3600000000000891E+001  2.3600000000000891E+001    2360  22360   2.0000000000000000E+000 0.0000000000000000E+000  9.0850923117964477E-001
  2.5000000000001110E+001  2.5000000000001110E+001    2500  22500   2.0000000000000000E+000 0.0000000000000000E+000  6.8572187848769541E-001
  2.3700000000000907E+001  2.3700000000000907E+001    2370  22370   2.0000000000000000E+000 0.0000000000000000E+000  8.8711929424820805E-001
  2.5100000000001125E+001  2.5100000000001125E+001    2510  22510   2.0000000000000000E+000 0.0000000000000000E+000  7.2328439174169822E-001
  2.3800000000000922E+001  2.3800000000000922E+001    2380  22380   2.0000000000000000E+000 0.0000000000000000E+000  8.5944093511582835E-001
  2.5200000000001141E+001  2.5200000000001141E+001    2520  22520   2.0000000000000000E+000 0.0000000000000000E+000  7.6531278376507412E-001
  2.3900000000000938E+001  2.3900000000000938E+001    2390  22390   2.0000000000000000E+000 0.0000000000000000E+000  8.2592969027119842E-001
  2.5300000000001157E+001  2.5300000000001157E+001    2530  22530   2.0000000000000000E+000 0.0000000000000000E+000  8.0435153966414763E-001
  2.4000000000000953E+001  2.4000000000000953E+001    2400  22400   2.0000000000000000E+000 0.0000000000000000E+000  7.8805419599109445E-001
  2.5400000000001172E+001  2.5400000000001172E+001    2540  22540   2.0000000000000000E+000 0.0000000000000000E+000  8.3354625126482631E-001
  2.4100000000000969E+001  2.4100000000000969E+001    2410  22410   2.0000000000000000E+000 0.0000000000000000E+000  7.4815504341033713E-001
  2.5500000000001188E+001  2.5500000000001188E+001    2550  22550   2.0000000000000000E+000 0.0000000000000000E+000  8.5336972307295049E-001
  2.4200000000000985E+001  2.4200000000000985E+001    2420  22420   2.0000000000000000E+000 0.0000000000000000E+000  7.0936981828418552E-001
  2.5600000000001204E+001  2.5600000000001204E+001    2560  22560   2.0000000000000000E+000 0.0000000000000000E+000  8.7256155177233019E-001
  2.4300000000001000E+001  2.4300000000001000E+001    2430  22430   2.0000000000000000E+000 0.0000000000000000E+000  6.7516239281504581E-001
  2.5700000000001219E+001  2.5700000000001219E+001    2570  22570   2.0000000000000000E+000 0.0000000000000000E+000  8.9791898323092649E-001
  2.4400000000001016E+001  2.4400000000001016E+001    2440  22440   2.0000000000000000E+000 0.0000000000000000E+000  6.4853188938781825E-001
  2.5800000000001235E+001  2.5800000000001235E+001    2580  22580   2.0000000000000000E+000 0.0000000000000000E+000  9.2421106354205893E-001
  2.4500000000001032E+001  2.4500000000001032E+001    2450  22450   2.0000000000000000E+000 0.0000000000000000E+000  6.3130485945795893E-001
  2.5900000000001250E+001  2.5900000000001250E+001    2590  22590   2.0000000000000000E+000 0.0000000000000000E+000  9.3981263317618175E-001
  2.4600000000001047E+001  2.4600000000001047E+001    2460  22460   2.0000000000000000E+000 0.0000000000000000E+000  6.2393068296339784E-001
  2.6000000000001266E+001  2.6000000000001266E+001    2600  22600   2.0000000000000000E+000 0.0000000000000000E+000  9.4063445516375576E-001
  2.4700000000001063E+001  2.4700000000001063E+001    2470  22470   2.0000000000000000E+000 0.0000000000000000E+000  6.2594383728565139E-001
  2.6100000000001282E+001  2.6100000000001282E+001    2610  22610   2.0000000000000000E+000 0.0000000000000000E+000  9.3189297114513927E-001
  2.6200000000001297E+001  2.6200000000001297E+001    2620  22620   2.0000000000000000E+000 0.0000000000000000E+000  9.1846353762467352E-001
  2.4800000000001078E+001  2.4800000000001078E+001    2480  22480   2.0000000000000000E+000 0.0000000000000000E+000  6.3682384418574411E-001
  2.4900000000001094E+001  2.4900000000001094E+001    2490  22490   2.0000000000000000E+000 0.0000000000000000E+000  6.5662881355838740E-001
  2.6300000000001313E+001  2.6300000000001313E+001    2630  22630   2.0000000000000000E+000 0.0000000000000000E+000  9.0031400523293960E-001
  2.5000000000001110E+001  2.5000000000001110E+001    2500  22500   2.0000000000000000E+000 0.0000000000000000E+000  6.8572187848769541E-001
  2.6400000000001329E+001  2.6400000000001329E+001    2640  22640   2.0000000000000000E+000 0.0000000000000000E+000  8.7594118908289289E-001
  2.6500000000001344E+001  2.6500000000001344E+001    2650  22650   2.0000000000000000E+000 0.0000000000000000E+000  8.4520240628310219E-001
  2.5100000000001125E+001  2.5100000000001125E+001    2510  22510   2.0000000000000000E+000 0.0000000000000000E+000  7.2328439174169822E-001
  2.6600000000001360E+001  2.6600000000001360E+001    2660  22660   2.0000000000000000E+000 0.0000000000000000E+000  8.0910722843056532E-001
  2.5200000000001141E+001  2.5200000000001141E+001    2520  22520   2.0000000000000000E+000 0.0000000000000000E+000  7.6531278376507412E-001
  2.6700000000001375E+001  2.6700000000001375E+001    2670  22670   2.0000000000000000E+000 0.0000000000000000E+000  7.6943101335763675E-001
  2.5300000000001157E+001  2.5300000000001157E+001    2530  22530   2.0000000000000000E+000 0.0000000000000000E+000  8.0435153966414763E-001
  2.6800000000001391E+001  2.6800000000001391E+001    2680  22680   2.0000000000000000E+000 0.0000000000000000E+000  7.2885293702282520E-001
  2.5400000000001172E+001  2.5400000000001172E+001    2540  22540   2.0000000000000000E+000 0.0000000000000000E+000  8.3354625126482631E-001
  2.6900000000001407E+001  2.6900000000001407E+001    2690  22690   2.0000000000000000E+000 0.0000000000000000E+000  6.9077710866165675E-001
  2.5500000000001188E+001  2.5500000000001188E+001    2550  22550   2.0000000000000000E+000 0.0000000000000000E+000  8.5336972307295049E-001
  2.7000000000001422E+001  2.7000000000001422E+001    2700  22700   2.0000000000000000E+000 0.0000000000000000E+000  6.5865854684677600E-001
  2.5600000000001204E+001  2.5600000000001204E+001    2560  22560   2.0000000000000000E+000 0.0000000000000000E+000  8.7256155177233019E-001
  2.7100000000001438E+001  2.7100000000001438E+001    2710  22710   2.0000000000000000E+000 0.0000000000000000E+000  6.3515283314814734E-001
  2.5700000000001219E+001  2.5700000000001219E+001    2570  22570   2.0000000000000000E+000 0.0000000000000000E+000  8.9791898323092649E-001
  2.7200000000001454E+001  2.7200000000001454E+001    2720  22720   2.0000000000000000E+000 0.0000000000000000E+000  6.2152006694991737E-001
  2.5800000000001235E+001  2.5800000000001235E+001    2580  22580   2.0000000000000000E+000 0.0000000000000000E+000  9.2421106354205893E-001
  2.7300000000001469E+001  2.7300000000001469E+001    2730  22730   2.0000000000000000E+000 0.0000000000000000E+000  6.1765242196067760E-001
  2.5900000000001250E+001  2.5900000000001250E+001    2590  22590   2.0000000000000000E+000 0.0000000000000000E+000  9.3981263317618175E-001
  2.7400000000001485E+001  2.7400000000001485E+001    2740  22740   2.0000000000000000E+000 0.0000000000000000E+000  6.2275565006182169E-001
  2.6000000000001266E+001  2.6000000000001266E+001    2600  22600   2.0000000000000000E+000 0.0000000000000000E+000  9.4063445516375576E-001
  2.7500000000001501E+001  2.7500000000001501E+001    2750  22750   2.0000000000000000E+000 0.0000000000000000E+000  6.3627319263994275E-001
  2.6100000000001282E+001  2.6100000000001282E+001    2610  22610   2.0000000000000000E+000 0.0000000000000000E+000  9.3189297114513927E-001
  2.7600000000001516E+001  2.7600000000001516E+001    2760  22760   2.0000000000000000E+000 0.0000000000000000E+000  6.5837420374929331E-001
  2.6200000000001297E+001  2.6200000000001297E+001    2620  22620   2.0000000000000000E+000 0.0000000000000000E+000  9.1846353762467352E-001
  2.7700000000001532E+001  2.7700000000001532E+001    2770  22770   2.0000000000000000E+000 0.0000000000000000E+000  6.8938667640608883E-001
  2.7800000000001547E+001  2.7800000000001547E+001    2780  22780   2.0000000000000000E+000 0.0000000000000000E+000  7.2807572538471641E-001
  2.6300000000001313E+001  2.6300000000001313E+001    2630  22630   2.0000000000000000E+000 0.0000000000000000E+000  9.0031400523293960E-001
  2.7900000000001563E+001  2.7900000000001563E+001    2790  22790   2.0000000000000000E+000 0.0000000000000000E+000  7.6984042146950066E-001
  2.6400000000001329E+001  2.6400000000001329E+001    2640  22640   2.0000000000000000E+000 0.0000000000000000E+000  8.7594118908289289E-001
  2.8000000000001579E+001  2.8000000000001579E+001    2800  22800   2.0000000000000000E+000 0.0000000000000000E+000  8.0732789545519914E-001
  2.6500000000001344E+001  2.6500000000001344E+001    2650  22650   2.0000000000000000E+000 0.0000000000000000E+000  8.4520240628310219E-001
  2.8100000000001594E+001  2.8100000000001594E+001    2810  22810   2.0000000000000000E+000 0.0000000000000000E+000  8.3528047027663721E-001
  2.6600000000001360E+001  2.6600000000001360E+001    2660  22660   2.0000000000000000E+000 0.0000000000000000E+000  8.0910722843056532E-001
  2.8200000000001610E+001  2.8200000000001610E+001    2820  22820   2.0000000000000000E+000 0.0000000000000000E+000  8.5612916846283901E-001
  2.6700000000001375E+001  2.6700000000001375E+001    2670  22670   2.0000000000000000E+000 0.0000000000000000E+000  7.6943101335763675E-001
  2.8300000000001626E+001  2.8300000000001626E+001    2830  22830   2.0000000000000000E+000 0.0000000000000000E+000  8.7800818709682548E-001
  2.6800000000001391E+001  2.6800000000001391E+001    2680  22680   2.0000000000000000E+000 0.0000000000000000E+000  7.2885293702282520E-001
  2.8400000000001641E+001  2.8400000000001641E+001    2840  22840   2.0000000000000000E+000 0.0000000000000000E+000  9.0420516522527165E-001
  2.6900000000001407E+001  2.6900000000001407E+001    2690  22690   2.0000000000000000E+000 0.0000000000000000E+000  6.9077710866165675E-001
  2.8500000000001657E+001  2.8500000000001657E+001    2850  22850   2.0000000000000000E+000 0.0000000000000000E+000  9.2750593379166765E-001
  2.7000000000001422E+001  2.7000000000001422E+001    2700  22700   2.0000000000000000E+000 0.0000000000000000E+000  6.5865854684677600E-001
