# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U(1) 008:U(2) 009:U(mag)
  1.5799999999999707E+001  1.5799999999999707E+001    1580  21580   2.0000000000000000E+000 0.0000000000000000E+000   4.0627677825080024E-001  7.1992323392463086E-001  8.2665003676909662E-001
  1.6599999999999797E+001  1.6599999999999797E+001    1660  21660   2.0000000000000000E+000 0.0000000000000000E+000   3.6782051464295646E-001  1.5698139223845624E-001  3.9991885239549960E-001
  1.5899999999999705E+001  1.5899999999999705E+001    1590  21590   2.0000000000000000E+000 0.0000000000000000E+000   4.1458156282896734E-001  6.8767660419395788E-001  8.0298006463015152E-001
  1.6699999999999812E+001  1.6699999999999812E+001    1670  21670   2.0000000000000000E+000 0.0000000000000000E+000   3.4283049736836614E-001  5.8599041169479644E-002  3.4780252666106910E-001
  1.5999999999999703E+001  1.5999999999999703E+001    1600  21600   2.0000000000000000E+000 0.0000000000000000E+000   4.1913703367489283E-001  6.4233911323891899E-001  7.6699112732439678E-001
  1.6799999999999828E+001  1.6799999999999828E+001    1680  21680   2.0000000000000000E+000 0.0000000000000000E+000   3.1148545379759040E-001 -4.2816681504039095E-002  3.1441446554271186E-001
  1.6099999999999718E+001  1.6099999999999718E+001    1610  21610   2.0000000000000000E+000 0.0000000000000000E+000   4.2008575886418242E-001  5.8382790722604127E-001  7.1925452383452901E-001
  1.6899999999999844E+001  1.6899999999999844E+001    1690  21690   2.0000000000000000E+000 0.0000000000000000E+000   2.7371935620970218E-001 -1.4780764807816320E-001  3.1107778254682862E-001
  1.6199999999999734E+001  1.6199999999999734E+001    1620  21620   2.0000000000000000E+000 0.0000000000000000E+000   4.1747483763205295E-001  5.1327659229986455E-001  6.6161779016201673E-001
  1.6999999999999859E+001  1.6999999999999859E+001    1700  21700   2.0000000000000000E+000 0.0000000000000000E+000   2.3035593102684273E-001 -2.5632973036921278E-001  3.4462847478175229E-001
  1.7099999999999875E+001  1.7099999999999875E+001    1710  21710   2.0000000000000000E+000 0.0000000000000000E+000   1.8350361234478302E-001 -3.6698993946614595E-001  4.1031109101869258E-001
  1.6299999999999750E+001  1.6299999999999750E+001    1630  21630   2.0000000000000000E+000 0.0000000000000000E+000   4.1128306157163221E-001  4.3283472010550845E-001  5.9707591784005895E-001
  1.7199999999999890E+001  1.7199999999999890E+001    1720  21720   2.0000000000000000E+000 0.0000000000000000E+000   1.3701207445953906E-001 -4.7634138428689078E-001  4.9565453990865213E-001
  1.6399999999999765E+001  1.6399999999999765E+001    1640  21640   2.0000000000000000E+000 0.0000000000000000E+000   4.0129919087438361E-001  3.4515236023636850E-001  5.2931199908293304E-001
  1.7299999999999906E+001  1.7299999999999906E+001    1730  21730   2.0000000000000000E+000 0.0000000000000000E+000   9.6927079918411465E-002 -5.7828549209862503E-001  5.8635225691836385E-001
  1.6499999999999781E+001  1.6499999999999781E+001    1650  21650   2.0000000000000000E+000 0.0000000000000000E+000   3.8704812735136604E-001  2.5266798859745378E-001  4.6222003996806790E-001
  1.7399999999999922E+001  1.7399999999999922E+001    1740  21740   2.0000000000000000E+000 0.0000000000000000E+000   7.1429067366323071E-002 -6.6415004128496342E-001  6.6798008129257970E-001
  1.6599999999999797E+001  1.6599999999999797E+001    1660  21660   2.0000000000000000E+000 0.0000000000000000E+000   3.6782051464295646E-001  1.5698139223845624E-001  3.9991885239549960E-001
  1.7499999999999937E+001  1.7499999999999937E+001    1750  21750   2.0000000000000000E+000 0.0000000000000000E+000   6.9010998051901797E-002 -7.2482424519055506E-001  7.2810212488920633E-001
  1.6699999999999812E+001  1.6699999999999812E+001    1670  21670   2.0000000000000000E+000 0.0000000000000000E+000   3.4283049736836614E-001  5.8599041169479644E-002  3.4780252666106910E-001
  1.7599999999999953E+001  1.7599999999999953E+001    1760  21760   2.0000000000000000E+000 0.0000000000000000E+000   9.3977171985815530E-002 -7.5574604019850086E-001  7.6156666558494121E-001
  1.6799999999999828E+001  1.6799999999999828E+001    1680  21680   2.0000000000000000E+000 0.0000000000000000E+000   3.1148545379759040E-001 -4.2816681504039095E-002  3.1441446554271186E-001
  1.7699999999999969E+001  1.7699999999999969E+001    1770  21770   2.0000000000000000E+000 0.0000000000000000E+000   1.4149989740081922E-001 -7.6184348023571875E-001  7.7487270525042646E-001
  1.6899999999999844E+001  1.6899999999999844E+001    1690  21690   2.0000000000000000E+000 0.0000000000000000E+000   2.7371935620970218E-001 -1.4780764807816320E-001  3.1107778254682862E-001
  1.7799999999999984E+001  1.7799999999999984E+001    1780  21780   2.0000000000000000E+000 0.0000000000000000E+000   1.9800420999797285E-001 -7.5623936380397971E-001  7.8173118304412625E-001
  1.6999999999999859E+001  1.6999999999999859E+001    1700  21700   2.0000000000000000E+000 0.0000000000000000E+000   2.3035593102684273E-001 -2.5632973036921278E-001  3.4462847478175229E-001
  1.7900000000000000E+001  1.7900000000000000E+001    1790  21790   2.0000000000000000E+000 0.0000000000000000E+000   2.4930032318398671E-001 -7.5137727382560814E-001  7.9165551773561411E-001
  1.7099999999999875E+001  1.7099999999999875E+001    1710  21710   2.0000000000000000E+000 0.0000000000000000E+000   1.8350361234478302E-001 -3.6698993946614595E-001  4.1031109101869258E-001
  1.8000000000000015E+001  1.8000000000000015E+001    1800  21800   2.0000000000000000E+000 0.0000000000000000E+000   2.8923211932581356E-001 -7.5119674784816954E-001  8.0495451599911405E-001
  1.7199999999999890E+001  1.7199999999999890E+001    1720  21720   2.0000000000000000E+000 0.0000000000000000E+000   1.3701207445953906E-001 -4.7634138428689078E-001  4.9565453990865213E-001
  1.8100000000000031E+001  1.8100000000000031E+001    1810  21810   2.0000000000000000E+000 0.0000000000000000E+000   3.1973546254751106E-001 -7.5233640695113397E-001  8.1745998999009934E-001
  1.7299999999999906E+001  1.7299999999999906E+001    1730  21730   2.0000000000000000E+000 0.0000000000000000E+000   9.6927079918411465E-002 -5.7828549209862503E-001  5.8635225691836385E-001
  1.8200000000000047E+001  1.8200000000000047E+001    1820  21820   2.0000000000000000E+000 0.0000000000000000E+000   3.4425168710887978E-001 -7.5033984798647939E-001  8.2554170794314387E-001
  1.7399999999999922E+001  1.7399999999999922E+001    1740  21740   2.0000000000000000E+000 0.0000000000000000E+000   7.1429067366323071E-002 -6.6415004128496342E-001  6.6798008129257970E-001
  1.8300000000000062E+001  1.8300000000000062E+001    1830  21830   2.0000000000000000E+000 0.0000000000000000E+000   3.6376373237621679E-001 -7.4247517458073399E-001  8.2679709594371892E-001
  1.7499999999999937E+001  1.7499999999999937E+001    1750  21750   2.0000000000000000E+000 0.0000000000000000E+000   6.9010998051901797E-002 -7.2482424519055506E-001  7.2810212488920633E-001
  1.8400000000000078E+001  1.8400000000000078E+001    1840  21840   2.0000000000000000E+000 0.0000000000000000E+000   3.7806569511442766E-001 -7.2659593562991711E-001  8.1906979159060071E-001
  1.7599999999999953E+001  1.7599999999999953E+001    1760  21760   2.0000000000000000E+000 0.0000000000000000E+000   9.3977171985815530E-002 -7.5574604019850086E-001  7.6156666558494121E-001
  1.8500000000000094E+001  1.8500000000000094E+001    1850  21850   2.0000000000000000E+000 0.0000000000000000E+000   3.8754658247944945E-001 -7.0032549103908561E-001  8.0040498935891015E-001
  1.7699999999999969E+001  1.7699999999999969E+001    1770  21770   2.0000000000000000E+000 0.0000000000000000E+000   1.4149989740081922E-001 -7.6184348023571875E-001  7.7487270525042646E-001
  1.8600000000000109E+001  1.8600000000000109E+001    1860  21860   2.0000000000000000E+000 0.0000000000000000E+000   3.9297553512734690E-001 -6.6170540494161267E-001  7.6959977529724383E-001
  1.7799999999999984E+001  1.7799999999999984E+001    1780  21780   2.0000000000000000E+000 0.0000000000000000E+000   1.9800420999797285E-001 -7.5623936380397971E-001  7.8173118304412625E-001
  1.8700000000000125E+001  1.8700000000000125E+001    1870  21870   2.0000000000000000E+000 0.0000000000000000E+000   3.9484151714472641E-001 -6.0988557908090559E-001  7.2653991165799061E-001
  1.7900000000000000E+001  1.7900000000000000E+001    1790  21790   2.0000000000000000E+000 0.0000000000000000E+000   2.4930032318398671E-001 -7.5137727382560814E-001  7.9165551773561411E-001
  1.8800000000000141E+001  1.8800000000000141E+001    1880  21880   2.0000000000000000E+000 0.0000000000000000E+000   3.9333645483393770E-001 -5.4530178162137898E-001  6.7235972495441789E-001
  1.8000000000000015E+001  1.8000000000000015E+001    1800  21800   2.0000000000000000E+000 0.0000000000000000E+000   2.8923211932581356E-001 -7.5119674784816954E-001  8.0495451599911405E-001
  1.8900000000000156E+001  1.8900000000000156E+001    1890  21890   2.0000000000000000E+000 0.0000000000000000E+000   3.8851892816515643E-001 -4.6955512794078195E-001  6.0944973190418760E-001
  1.9000000000000172E+001  1.9000000000000172E+001    1900  21900   2.0000000000000000E+000 0.0000000000000000E+000   3.8028597381350785E-001 -3.8503803577017352E-001  5.4117622903176503E-001
  1.8100000000000031E+001  1.8100000000000031E+001    1810  21810   2.0000000000000000E+000 0.0000000000000000E+000   3.1973546254751106E-001 -7.5233640695113397E-001  8.1745998999009934E-001
  1.9100000000000187E+001  1.9100000000000187E+001    1910  21910   2.0000000000000000E+000 0.0000000000000000E+000   3.6827286870533977E-001 -2.9430794766684043E-001  4.7142557618814882E-001
  1.8200000000000047E+001  1.8200000000000047E+001    1820  21820   2.0000000000000000E+000 0.0000000000000000E+000   3.4425168710887978E-001 -7.5033984798647939E-001  8.2554170794314387E-001
  1.9200000000000203E+001  1.9200000000000203E+001    1920  21920   2.0000000000000000E+000 0.0000000000000000E+000   3.5183721651258972E-001 -1.9939779608698316E-001  4.0441180498060766E-001
  1.8300000000000062E+001  1.8300000000000062E+001    1830  21830   2.0000000000000000E+000 0.0000000000000000E+000   3.6376373237621679E-001 -7.4247517458073399E-001  8.2679709594371892E-001
  1.9300000000000219E+001  1.9300000000000219E+001    1930  21930   2.0000000000000000E+000 0.0000000000000000E+000   3.3017731401515466E-001 -1.0136459984488190E-001  3.4538650927906129E-001
  1.8400000000000078E+001  1.8400000000000078E+001    1840  21840   2.0000000000000000E+000 0.0000000000000000E+000   3.7806569511442766E-001 -7.2659593562991711E-001  8.1906979159060071E-001
  1.9400000000000234E+001  1.9400000000000234E+001    1940  21940   2.0000000000000000E+000 0.0000000000000000E+000   3.0257619025222965E-001 -2.9820143272870831E-004  3.0257633719715748E-001
  1.8500000000000094E+001  1.8500000000000094E+001    1850  21850   2.0000000000000000E+000 0.0000000000000000E+000   3.8754658247944945E-001 -7.0032549103908561E-001  8.0040498935891015E-001
  1.9500000000000250E+001  1.9500000000000250E+001    1950  21950   2.0000000000000000E+000 0.0000000000000000E+000   2.6872726622467100E-001  1.0421030425527124E-001  2.8822583354994639E-001
  1.8600000000000109E+001  1.8600000000000109E+001    1860  21860   2.0000000000000000E+000 0.0000000000000000E+000   3.9297553512734690E-001 -6.6170540494161267E-001  7.6959977529724383E-001
  1.9600000000000266E+001  1.9600000000000266E+001    1960  21960   2.0000000000000000E+000 0.0000000000000000E+000   2.2909086361372041E-001  2.1233588301259818E-001  3.1236061052254977E-001
  1.8700000000000125E+001  1.8700000000000125E+001    1870  21870   2.0000000000000000E+000 0.0000000000000000E+000   3.9484151714472641E-001 -6.0988557908090559E-001  7.2653991165799061E-001
  1.9700000000000281E+001  1.9700000000000281E+001    1970  21970   2.0000000000000000E+000 0.0000000000000000E+000   1.8526032499895720E-001  3.2324596601203428E-001  3.7257125836780868E-001
  1.8800000000000141E+001  1.8800000000000141E+001    1880  21880   2.0000000000000000E+000 0.0000000000000000E+000   3.9333645483393770E-001 -5.4530178162137898E-001  6.7235972495441789E-001
  1.9800000000000297E+001  1.9800000000000297E+001    1980  21980   2.0000000000000000E+000 0.0000000000000000E+000   1.4036433412732374E-001  4.3437938900749353E-001  4.5649490675091914E-001
  1.8900000000000156E+001  1.8900000000000156E+001    1890  21890   2.0000000000000000E+000 0.0000000000000000E+000   3.8851892816515643E-001 -4.6955512794078195E-001  6.0944973190418760E-001
  1.9900000000000312E+001  1.9900000000000312E+001    1990  21990   2.0000000000000000E+000 0.0000000000000000E+000   9.9526862581002610E-002  5.4076366946741671E-001  5.4984628996755375E-001
  1.9000000000000172E+001  1.9000000000000172E+001    1900  21900   2.0000000000000000E+000 0.0000000000000000E+000   3.8028597381350785E-001 -3.8503803577017352E-001  5.4117622903176503E-001
  2.0000000000000328E+001  2.0000000000000328E+001    2000  22000   2.0000000000000000E+000 0.0000000000000000E+000   7.0140568440586905E-002  6.3462659963395608E-001  6.3849089289051432E-001
  1.9100000000000187E+001  1.9100000000000187E+001    1910  21910   2.0000000000000000E+000 0.0000000000000000E+000   3.6827286870533977E-001 -2.9430794766684043E-001  4.7142557618814882E-001
  2.0100000000000344E+001  2.0100000000000344E+001    2010  22010   2.0000000000000000E+000 0.0000000000000000E+000   6.0995926936738866E-002  7.0640661560363406E-001  7.0903512583753736E-001
  1.9200000000000203E+001  1.9200000000000203E+001    1920  21920   2.0000000000000000E+000 0.0000000000000000E+000   3.5183721651258972E-001 -1.9939779608698316E-001  4.0441180498060766E-001
  2.0200000000000359E+001  2.0200000000000359E+001    2020  22020   2.0000000000000000E+000 0.0000000000000000E+000   7.8842835710339160E-002  7.4869268661604309E-001  7.5283260538794145E-001
  1.9300000000000219E+001  1.9300000000000219E+001    1930  21930   2.0000000000000000E+000 0.0000000000000000E+000   3.3017731401515466E-001 -1.0136459984488190E-001  3.4538650927906129E-001
  2.0300000000000375E+001  2.0300000000000375E+001    2030  22030   2.0000000000000000E+000 0.0000000000000000E+000   1.2283582325545414E-001  7.6222569995251410E-001  7.7206000877065585E-001
  1.9400000000000234E+001  1.9400000000000234E+001    1940  21940   2.0000000000000000E+000 0.0000000000000000E+000   3.0257619025222965E-001 -2.9820143272870831E-004  3.0257633719715748E-001
  2.0400000000000391E+001  2.0400000000000391E+001    2040  22040   2.0000000000000000E+000 0.0000000000000000E+000   1.8175807954352618E-001  7.5824121891882594E-001  7.7972158207071426E-001
  1.9500000000000250E+001  1.9500000000000250E+001    1950  21950   2.0000000000000000E+000 0.0000000000000000E+000   2.6872726622467100E-001  1.0421030425527124E-001  2.8822583354994639E-001
  2.0500000000000406E+001  2.0500000000000406E+001    2050  22050   2.0000000000000000E+000 0.0000000000000000E+000   2.3957244840771663E-001  7.5178380873674246E-001  7.8903349302472012E-001
  2.0600000000000422E+001  2.0600000000000422E+001    2060  22060   2.0000000000000000E+000 0.0000000000000000E+000   2.8606078224546278E-001  7.5097804075130749E-001  8.0361607053963179E-001
  1.9600000000000266E+001  1.9600000000000266E+001    1960  21960   2.0000000000000000E+000 0.0000000000000000E+000   2.2909086361372041E-001  2.1233588301259818E-001  3.1236061052254977E-001
  2.0700000000000438E+001  2.0700000000000438E+001    2070  22070   2.0000000000000000E+000 0.0000000000000000E+000   3.2123774166503920E-001  7.5403901189520583E-001  8.1961485963222564E-001
  1.9700000000000281E+001  1.9700000000000281E+001    1970  21970   2.0000000000000000E+000 0.0000000000000000E+000   1.8526032499895720E-001  3.2324596601203428E-001  3.7257125836780868E-001
  2.0800000000000453E+001  2.0800000000000453E+001    2080  22080   2.0000000000000000E+000 0.0000000000000000E+000   3.4954796647051535E-001  7.5563619692579635E-001  8.3256822120962166E-001
  1.9800000000000297E+001  1.9800000000000297E+001    1980  21980   2.0000000000000000E+000 0.0000000000000000E+000   1.4036433412732374E-001  4.3437938900749353E-001  4.5649490675091914E-001
  2.0900000000000469E+001  2.0900000000000469E+001    2090  22090   2.0000000000000000E+000 0.0000000000000000E+000   3.7310021583874330E-001  7.5241753347959061E-001  8.3984279228104803E-001
  1.9900000000000312E+001  1.9900000000000312E+001    1990  21990   2.0000000000000000E+000 0.0000000000000000E+000   9.9526862581002610E-002  5.4076366946741671E-001  5.4984628996755375E-001
  2.1000000000000484E+001  2.1000000000000484E+001    2100  22100   2.0000000000000000E+000 0.0000000000000000E+000   3.9152460810376066E-001  7.4247718049327460E-001  8.3938303670258065E-001
  2.0000000000000328E+001  2.0000000000000328E+001    2000  22000   2.0000000000000000E+000 0.0000000000000000E+000   7.0140568440586905E-002  6.3462659963395608E-001  6.3849089289051432E-001
  2.1100000000000500E+001  2.1100000000000500E+001    2110  22110   2.0000000000000000E+000 0.0000000000000000E+000   4.0478016736209738E-001  7.2347857166820066E-001  8.2901642176301155E-001
  2.0100000000000344E+001  2.0100000000000344E+001    2010  22010   2.0000000000000000E+000 0.0000000000000000E+000   6.0995926936738866E-002  7.0640661560363406E-001  7.0903512583753736E-001
  2.1200000000000516E+001  2.1200000000000516E+001    2120  22120   2.0000000000000000E+000 0.0000000000000000E+000   4.1364408559488134E-001  6.9299940485845610E-001  8.0706233010951518E-001
  2.0200000000000359E+001  2.0200000000000359E+001    2020  22020   2.0000000000000000E+000 0.0000000000000000E+000   7.8842835710339160E-002  7.4869268661604309E-001  7.5283260538794145E-001
  2.1300000000000531E+001  2.1300000000000531E+001    2130  22130   2.0000000000000000E+000 0.0000000000000000E+000   4.1871443011258229E-001  6.4954162554517447E-001  7.7280404844978143E-001
  2.0300000000000375E+001  2.0300000000000375E+001    2030  22030   2.0000000000000000E+000 0.0000000000000000E+000   1.2283582325545414E-001  7.6222569995251410E-001  7.7206000877065585E-001
  2.1400000000000547E+001  2.1400000000000547E+001    2140  22140   2.0000000000000000E+000 0.0000000000000000E+000   4.2016841686156372E-001  5.9284661359934984E-001  7.2664200661960745E-001
  2.0400000000000391E+001  2.0400000000000391E+001    2040  22040   2.0000000000000000E+000 0.0000000000000000E+000   1.8175807954352618E-001  7.5824121891882594E-001  7.7972158207071426E-001
  2.1500000000000563E+001  2.1500000000000563E+001    2150  22150   2.0000000000000000E+000 0.0000000000000000E+000   4.1805791148745701E-001  5.2388228267810879E-001  6.7024254077257747E-001
  2.0500000000000406E+001  2.0500000000000406E+001    2050  22050   2.0000000000000000E+000 0.0000000000000000E+000   2.3957244840771663E-001  7.5178380873674246E-001  7.8903349302472012E-001
  2.1600000000000578E+001  2.1600000000000578E+001    2160  22160   2.0000000000000000E+000 0.0000000000000000E+000   4.1237831268407152E-001  4.4467888447930628E-001  6.0646119667619462E-001
  2.0600000000000422E+001  2.0600000000000422E+001    2060  22060   2.0000000000000000E+000 0.0000000000000000E+000   2.8606078224546278E-001  7.5097804075130749E-001  8.0361607053963179E-001
  2.1700000000000594E+001  2.1700000000000594E+001    2170  22170   2.0000000000000000E+000 0.0000000000000000E+000   4.0295165100957737E-001  3.5785719056368501E-001  5.3891724957499533E-001
  2.0700000000000438E+001  2.0700000000000438E+001    2070  22070   2.0000000000000000E+000 0.0000000000000000E+000   3.2123774166503920E-001  7.5403901189520583E-001  8.1961485963222564E-001
  2.1800000000000610E+001  2.1800000000000610E+001    2180  22180   2.0000000000000000E+000 0.0000000000000000E+000   3.8934097042422157E-001  2.6592880391742514E-001  4.7149180268995865E-001
  2.1900000000000625E+001  2.1900000000000625E+001    2190  22190   2.0000000000000000E+000 0.0000000000000000E+000   3.7086343101074961E-001  1.7063829003853861E-001  4.0823658641569773E-001
  2.0800000000000453E+001  2.0800000000000453E+001    2080  22080   2.0000000000000000E+000 0.0000000000000000E+000   3.4954796647051535E-001  7.5563619692579635E-001  8.3256822120962166E-001
  2.2000000000000641E+001  2.2000000000000641E+001    2200  22200   2.0000000000000000E+000 0.0000000000000000E+000   3.4672972147137395E-001  7.2642640621206027E-002  3.5425760822886815E-001
  2.0900000000000469E+001  2.0900000000000469E+001    2090  22090   2.0000000000000000E+000 0.0000000000000000E+000   3.7310021583874330E-001  7.5241753347959061E-001  8.3984279228104803E-001
  2.2100000000000656E+001  2.2100000000000656E+001    2210  22210   2.0000000000000000E+000 0.0000000000000000E+000   3.1630074492219595E-001 -2.8308922303129762E-002  3.1756504266102822E-001
  2.1000000000000484E+001  2.1000000000000484E+001    2100  22100   2.0000000000000000E+000 0.0000000000000000E+000   3.9152460810376066E-001  7.4247718049327460E-001  8.3938303670258065E-001
  2.2200000000000672E+001  2.2200000000000672E+001    2220  22220   2.0000000000000000E+000 0.0000000000000000E+000   2.7941474532685566E-001 -1.3277640354667477E-001  3.0935767849668942E-001
  2.1100000000000500E+001  2.1100000000000500E+001    2110  22110   2.0000000000000000E+000 0.0000000000000000E+000   4.0478016736209738E-001  7.2347857166820066E-001  8.2901642176301155E-001
  2.2300000000000688E+001  2.2300000000000688E+001    2230  22230   2.0000000000000000E+000 0.0000000000000000E+000   2.3674706280414135E-001 -2.4084610874560539E-001  3.3772180836346361E-001
  2.1200000000000516E+001  2.1200000000000516E+001    2120  22120   2.0000000000000000E+000 0.0000000000000000E+000   4.1364408559488134E-001  6.9299940485845610E-001  8.0706233010951518E-001
  2.2400000000000703E+001  2.2400000000000703E+001    2240  22240   2.0000000000000000E+000 0.0000000000000000E+000   1.9019900923686794E-001 -3.5135893877627388E-001  3.9953568923523658E-001
  2.1300000000000531E+001  2.1300000000000531E+001    2130  22130   2.0000000000000000E+000 0.0000000000000000E+000   4.1871443011258229E-001  6.4954162554517447E-001  7.7280404844978143E-001
  2.2500000000000719E+001  2.2500000000000719E+001    2250  22250   2.0000000000000000E+000 0.0000000000000000E+000   1.4334476237127362E-001 -4.6119862681776062E-001  4.8296158675185010E-001
  2.1400000000000547E+001  2.1400000000000547E+001    2140  22140   2.0000000000000000E+000 0.0000000000000000E+000   4.2016841686156372E-001  5.9284661359934984E-001  7.2664200661960745E-001
  2.2600000000000735E+001  2.2600000000000735E+001    2260  22260   2.0000000000000000E+000 0.0000000000000000E+000   1.0190205716245048E-001 -5.6466300020740556E-001  5.7378422168718419E-001
  2.1500000000000563E+001  2.1500000000000563E+001    2150  22150   2.0000000000000000E+000 0.0000000000000000E+000   4.1805791148745701E-001  5.2388228267810879E-001  6.7024254077257747E-001
  2.2700000000000750E+001  2.2700000000000750E+001    2270  22270   2.0000000000000000E+000 0.0000000000000000E+000   7.3803688959821345E-002 -6.5337826851943692E-001  6.5753338035230992E-001
  2.1600000000000578E+001  2.1600000000000578E+001    2160  22160   2.0000000000000000E+000 0.0000000000000000E+000   4.1237831268407152E-001  4.4467888447930628E-001  6.0646119667619462E-001
  2.2800000000000766E+001  2.2800000000000766E+001    2280  22280   2.0000000000000000E+000 0.0000000000000000E+000   6.7712209260334041E-002 -7.1805149490392272E-001  7.2123705715712738E-001
  2.1700000000000594E+001  2.1700000000000594E+001    2170  22170   2.0000000000000000E+000 0.0000000000000000E+000   4.0295165100957737E-001  3.5785719056368501E-001  5.3891724957499533E-001
  2.2900000000000781E+001  2.2900000000000781E+001    2290  22290   2.0000000000000000E+000 0.0000000000000000E+000   8.8865012538153269E-002 -7.5311661742559650E-001  7.5834136765442146E-001
  2.3000000000000797E+001  2.3000000000000797E+001    2300  22300   2.0000000000000000E+000 0.0000000000000000E+000   1.3388537778602549E-001 -7.6203784150192106E-001  7.7370987215222601E-001
  2.1800000000000610E+001  2.1800000000000610E+001    2180  22180   2.0000000000000000E+000 0.0000000000000000E+000   3.8934097042422157E-001  2.6592880391742514E-001  4.7149180268995865E-001
  2.1900000000000625E+001  2.1900000000000625E+001    2190  22190   2.0000000000000000E+000 0.0000000000000000E+000   3.7086343101074961E-001  1.7063829003853861E-001  4.0823658641569773E-001
  2.3100000000000813E+001  2.3100000000000813E+001    2310  22310   2.0000000000000000E+000 0.0000000000000000E+000   1.9008443543177209E-001 -7.5719933017057003E-001  7.8069386971089738E-001
  2.3200000000000828E+001  2.3200000000000828E+001    2320  22320   2.0000000000000000E+000 0.0000000000000000E+000   2.4272276309957674E-001 -7.5176578219498457E-001  7.8997856363696996E-001
  2.2000000000000641E+001  2.2000000000000641E+001    2200  22200   2.0000000000000000E+000 0.0000000000000000E+000   3.4672972147137395E-001  7.2642640621206027E-002  3.5425760822886815E-001
  2.3300000000000844E+001  2.3300000000000844E+001    2330  22330   2.0000000000000000E+000 0.0000000000000000E+000   2.8426578053352749E-001 -7.5102618293430349E-001  8.0302388596803613E-001
  2.2100000000000656E+001  2.2100000000000656E+001    2210  22210   2.0000000000000000E+000 0.0000000000000000E+000   3.1630074492219595E-001 -2.8308922303129762E-002  3.1756504266102822E-001
  2.3400000000000860E+001  2.3400000000000860E+001    2340  22340   2.0000000000000000E+000 0.0000000000000000E+000   3.1585343748083887E-001 -7.5228123530997947E-001  8.1589855433624283E-001
  2.2200000000000672E+001  2.2200000000000672E+001    2220  22220   2.0000000000000000E+000 0.0000000000000000E+000   2.7941474532685566E-001 -1.3277640354667477E-001  3.0935767849668942E-001
  2.3500000000000875E+001  2.3500000000000875E+001    2350  22350   2.0000000000000000E+000 0.0000000000000000E+000   3.4109514425080105E-001 -7.5092833799768516E-001  8.2476618883138073E-001
  2.2300000000000688E+001  2.2300000000000688E+001    2230  22230   2.0000000000000000E+000 0.0000000000000000E+000   2.3674706280414135E-001 -2.4084610874560539E-001  3.3772180836346361E-001
  2.3600000000000891E+001  2.3600000000000891E+001    2360  22360   2.0000000000000000E+000 0.0000000000000000E+000   3.6132598574457541E-001 -7.4401710118247965E-001  8.2711420905837975E-001
  2.2400000000000703E+001  2.2400000000000703E+001    2240  22240   2.0000000000000000E+000 0.0000000000000000E+000   1.9019900923686794E-001 -3.5135893877627388E-001  3.9953568923523658E-001
  2.3700000000000907E+001  2.3700000000000907E+001    2370  22370   2.0000000000000000E+000 0.0000000000000000E+000   3.7635808423139858E-001 -7.2940978585598674E-001  8.2078257977908180E-001
  2.2500000000000719E+001  2.2500000000000719E+001    2250  22250   2.0000000000000000E+000 0.0000000000000000E+000   1.4334476237127362E-001 -4.6119862681776062E-001  4.8296158675185010E-001
  2.3800000000000922E+001  2.3800000000000922E+001    2380  22380   2.0000000000000000E+000 0.0000000000000000E+000   3.8647136633966972E-001 -7.0474282587878400E-001  8.0375529088651429E-001
  2.2600000000000735E+001  2.2600000000000735E+001    2260  22260   2.0000000000000000E+000 0.0000000000000000E+000   1.0190205716245048E-001 -5.6466300020740556E-001  5.7378422168718419E-001
  2.3900000000000938E+001  2.3900000000000938E+001    2390  22390   2.0000000000000000E+000 0.0000000000000000E+000   3.9243281047003101E-001 -6.6794505293526746E-001  7.7469613686535474E-001
  2.2700000000000750E+001  2.2700000000000750E+001    2270  22270   2.0000000000000000E+000 0.0000000000000000E+000   7.3803688959821345E-002 -6.5337826851943692E-001  6.5753338035230992E-001
  2.4000000000000953E+001  2.4000000000000953E+001    2400  22400   2.0000000000000000E+000 0.0000000000000000E+000   3.9478518511790285E-001 -6.1798952879671613E-001  7.3332557577856505E-001
  2.2800000000000766E+001  2.2800000000000766E+001    2280  22280   2.0000000000000000E+000 0.0000000000000000E+000   6.7712209260334041E-002 -7.1805149490392272E-001  7.2123705715712738E-001
  2.4100000000000969E+001  2.4100000000000969E+001    2410  22410   2.0000000000000000E+000 0.0000000000000000E+000   3.9374943193291978E-001 -5.5513281575532289E-001  6.8059610509900094E-001
  2.2900000000000781E+001  2.2900000000000781E+001    2290  22290   2.0000000000000000E+000 0.0000000000000000E+000   8.8865012538153269E-002 -7.5311661742559650E-001  7.5834136765442146E-001
  2.4200000000000985E+001  2.4200000000000985E+001    2420  22420   2.0000000000000000E+000 0.0000000000000000E+000   3.8940031767412982E-001 -4.8082785364271698E-001  6.1873098535904533E-001
  2.3000000000000797E+001  2.3000000000000797E+001    2300  22300   2.0000000000000000E+000 0.0000000000000000E+000   1.3388537778602549E-001 -7.6203784150192106E-001  7.7370987215222601E-001
  2.4300000000001000E+001  2.4300000000001000E+001    2430  22430   2.0000000000000000E+000 0.0000000000000000E+000   3.8166430378981210E-001 -3.9738870823563484E-001  5.5098586753250620E-001
  2.3100000000000813E+001  2.3100000000000813E+001    2310  22310   2.0000000000000000E+000 0.0000000000000000E+000   1.9008443543177209E-001 -7.5719933017057003E-001  7.8069386971089738E-001
