# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:P_OVER_RHO
  2.4200000000000985E+001  2.4200000000000985E+001    2420  22420   2.0000000000000000E+000 0.0000000000000000E+000 -4.1351561356740091E-001
  2.5600000000001204E+001  2.5600000000001204E+001    2560  22560   2.0000000000000000E+000 0.0000000000000000E+000 -2.5302811294949574E-001
  2.4300000000001000E+001  2.4300000000001000E+001    2430  22430   2.0000000000000000E+000 0.0000000000000000E+000 -4.2540029268033769E-001
  2.5700000000001219E+001  2.5700000000001219E+001    2570  22570   2.0000000000000000E+000 0.0000000000000000E+000 -2.5163767170686099E-001
  2.4400000000001016E+001  2.4400000000001016E+001    2440  22440   2.0000000000000000E+000 0.0000000000000000E+000 -4.3210661086215838E-001
  2.5800000000001235E+001  2.5800000000001235E+001    2580  22580   2.0000000000000000E+000 0.0000000000000000E+000 -2.5373588232082888E-001
  2.4500000000001032E+001  2.4500000000001032E+001    2450  22450   2.0000000000000000E+000 0.0000000000000000E+000 -4.3317689224383730E-001
  2.5900000000001250E+001  2.5900000000001250E+001    2590  22590   2.0000000000000000E+000 0.0000000000000000E+000 -2.5879047054465598E-001
  2.4600000000001047E+001  2.4600000000001047E+001    2460  22460   2.0000000000000000E+000 0.0000000000000000E+000 -4.2854897549464530E-001
  2.6000000000001266E+001  2.6000000000001266E+001    2600  22600   2.0000000000000000E+000 0.0000000000000000E+000 -2.6698253632687496E-001
  2.4700000000001063E+001  2.4700000000001063E+001    2470  22470   2.0000000000000000E+000 0.0000000000000000E+000 -4.1847208978640457E-001
  2.6100000000001282E+001  2.6100000000001282E+001    2610  22610   2.0000000000000000E+000 0.0000000000000000E+000 -2.7844787798723458E-001
  2.6200000000001297E+001  2.6200000000001297E+001    2620  22620   2.0000000000000000E+000 0.0000000000000000E+000 -2.9298804156312542E-001
  2.4800000000001078E+001  2.4800000000001078E+001    2480  22480   2.0000000000000000E+000 0.0000000000000000E+000 -4.0342991575593742E-001
  2.4900000000001094E+001  2.4900000000001094E+001    2490  22490   2.0000000000000000E+000 0.0000000000000000E+000 -3.8412298386045851E-001
  2.6300000000001313E+001  2.6300000000001313E+001    2630  22630   2.0000000000000000E+000 0.0000000000000000E+000 -3.1027934082174897E-001
  2.5000000000001110E+001  2.5000000000001110E+001    2500  22500   2.0000000000000000E+000 0.0000000000000000E+000 -3.6152713135730007E-001
  2.6400000000001329E+001  2.6400000000001329E+001    2640  22640   2.0000000000000000E+000 0.0000000000000000E+000 -3.2991789920709848E-001
  2.6500000000001344E+001  2.6500000000001344E+001    2650  22650   2.0000000000000000E+000 0.0000000000000000E+000 -3.5120183459293885E-001
  2.5100000000001125E+001  2.5100000000001125E+001    2510  22510   2.0000000000000000E+000 0.0000000000000000E+000 -3.3699775935687821E-001
  2.6600000000001360E+001  2.6600000000001360E+001    2660  22660   2.0000000000000000E+000 0.0000000000000000E+000 -3.7303138195728724E-001
  2.5200000000001141E+001  2.5200000000001141E+001    2520  22520   2.0000000000000000E+000 0.0000000000000000E+000 -3.1234915793268380E-001
  2.6700000000001375E+001  2.6700000000001375E+001    2670  22670   2.0000000000000000E+000 0.0000000000000000E+000 -3.9401834513690960E-001
  2.5300000000001157E+001  2.5300000000001157E+001    2530  22530   2.0000000000000000E+000 0.0000000000000000E+000 -2.8979410371920891E-001
  2.6800000000001391E+001  2.6800000000001391E+001    2680  22680   2.0000000000000000E+000 0.0000000000000000E+000 -4.1266531595288116E-001
  2.5400000000001172E+001  2.5400000000001172E+001    2540  22540   2.0000000000000000E+000 0.0000000000000000E+000 -2.7158451208570233E-001
  2.6900000000001407E+001  2.6900000000001407E+001    2690  22690   2.0000000000000000E+000 0.0000000000000000E+000 -4.2757087012278187E-001
  2.5500000000001188E+001  2.5500000000001188E+001    2550  22550   2.0000000000000000E+000 0.0000000000000000E+000 -2.5928209828642234E-001
  2.7000000000001422E+001  2.7000000000001422E+001    2700  22700   2.0000000000000000E+000 0.0000000000000000E+000 -4.3762904538636595E-001
  2.5600000000001204E+001  2.5600000000001204E+001    2560  22560   2.0000000000000000E+000 0.0000000000000000E+000 -2.5302811294949574E-001
  2.7100000000001438E+001  2.7100000000001438E+001    2710  22710   2.0000000000000000E+000 0.0000000000000000E+000 -4.4215068258061505E-001
  2.5700000000001219E+001  2.5700000000001219E+001    2570  22570   2.0000000000000000E+000 0.0000000000000000E+000 -2.5163767170686099E-001
  2.7200000000001454E+001  2.7200000000001454E+001    2720  22720   2.0000000000000000E+000 0.0000000000000000E+000 -4.4087843064917393E-001
  2.5800000000001235E+001  2.5800000000001235E+001    2580  22580   2.0000000000000000E+000 0.0000000000000000E+000 -2.5373588232082888E-001
  2.7300000000001469E+001  2.7300000000001469E+001    2730  22730   2.0000000000000000E+000 0.0000000000000000E+000 -4.3391815699388001E-001
  2.5900000000001250E+001  2.5900000000001250E+001    2590  22590   2.0000000000000000E+000 0.0000000000000000E+000 -2.5879047054465598E-001
  2.7400000000001485E+001  2.7400000000001485E+001    2740  22740   2.0000000000000000E+000 0.0000000000000000E+000 -4.2163835850001820E-001
  2.6000000000001266E+001  2.6000000000001266E+001    2600  22600   2.0000000000000000E+000 0.0000000000000000E+000 -2.6698253632687496E-001
  2.7500000000001501E+001  2.7500000000001501E+001    2750  22750   2.0000000000000000E+000 0.0000000000000000E+000 -4.0460347658770210E-001
  2.6100000000001282E+001  2.6100000000001282E+001    2610  22610   2.0000000000000000E+000 0.0000000000000000E+000 -2.7844787798723458E-001
  2.7600000000001516E+001  2.7600000000001516E+001    2760  22760   2.0000000000000000E+000 0.0000000000000000E+000 -3.8358428739810165E-001
  2.6200000000001297E+001  2.6200000000001297E+001    2620  22620   2.0000000000000000E+000 0.0000000000000000E+000 -2.9298804156312542E-001
  2.7700000000001532E+001  2.7700000000001532E+001    2770  22770   2.0000000000000000E+000 0.0000000000000000E+000 -3.5964203740585736E-001
  2.7800000000001547E+001  2.7800000000001547E+001    2780  22780   2.0000000000000000E+000 0.0000000000000000E+000 -3.3424181852746652E-001
  2.6300000000001313E+001  2.6300000000001313E+001    2630  22630   2.0000000000000000E+000 0.0000000000000000E+000 -3.1027934082174897E-001
  2.7900000000001563E+001  2.7900000000001563E+001    2790  22790   2.0000000000000000E+000 0.0000000000000000E+000 -3.0931380832116861E-001
  2.6400000000001329E+001  2.6400000000001329E+001    2640  22640   2.0000000000000000E+000 0.0000000000000000E+000 -3.2991789920709848E-001
  2.8000000000001579E+001  2.8000000000001579E+001    2800  22800   2.0000000000000000E+000 0.0000000000000000E+000 -2.8713241059474018E-001
  2.6500000000001344E+001  2.6500000000001344E+001    2650  22650   2.0000000000000000E+000 0.0000000000000000E+000 -3.5120183459293885E-001
  2.8100000000001594E+001  2.8100000000001594E+001    2810  22810   2.0000000000000000E+000 0.0000000000000000E+000 -2.6985455898184702E-001
  2.6600000000001360E+001  2.6600000000001360E+001    2660  22660   2.0000000000000000E+000 0.0000000000000000E+000 -3.7303138195728724E-001
  2.8200000000001610E+001  2.8200000000001610E+001    2820  22820   2.0000000000000000E+000 0.0000000000000000E+000 -2.5872962403998682E-001
  2.6700000000001375E+001  2.6700000000001375E+001    2670  22670   2.0000000000000000E+000 0.0000000000000000E+000 -3.9401834513690960E-001
  2.8300000000001626E+001  2.8300000000001626E+001    2830  22830   2.0000000000000000E+000 0.0000000000000000E+000 -2.5350774660831385E-001
  2.6800000000001391E+001  2.6800000000001391E+001    2680  22680   2.0000000000000000E+000 0.0000000000000000E+000 -4.1266531595288116E-001
  2.8400000000001641E+001  2.8400000000001641E+001    2840  22840   2.0000000000000000E+000 0.0000000000000000E+000 -2.5282562381211044E-001
  2.6900000000001407E+001  2.6900000000001407E+001    2690  22690   2.0000000000000000E+000 0.0000000000000000E+000 -4.2757087012278187E-001
  2.8500000000001657E+001  2.8500000000001657E+001    2850  22850   2.0000000000000000E+000 0.0000000000000000E+000 -2.5543118643008506E-001
  2.7000000000001422E+001  2.7000000000001422E+001    2700  22700   2.0000000000000000E+000 0.0000000000000000E+000 -4.3762904538636595E-001
  2.8600000000001672E+001  2.8600000000001672E+001    2860  22860   2.0000000000000000E+000 0.0000000000000000E+000 -2.6097727623278377E-001
  2.7100000000001438E+001  2.7100000000001438E+001    2710  22710   2.0000000000000000E+000 0.0000000000000000E+000 -4.4215068258061505E-001
  2.8700000000001688E+001  2.8700000000001688E+001    2870  22870   2.0000000000000000E+000 0.0000000000000000E+000 -2.6966935052018738E-001
  2.7200000000001454E+001  2.7200000000001454E+001    2720  22720   2.0000000000000000E+000 0.0000000000000000E+000 -4.4087843064917393E-001
  2.8800000000001704E+001  2.8800000000001704E+001    2880  22880   2.0000000000000000E+000 0.0000000000000000E+000 -2.8156357129611887E-001
  2.7300000000001469E+001  2.7300000000001469E+001    2730  22730   2.0000000000000000E+000 0.0000000000000000E+000 -4.3391815699388001E-001
  2.8900000000001719E+001  2.8900000000001719E+001    2890  22890   2.0000000000000000E+000 0.0000000000000000E+000 -2.9642273100441119E-001
  2.7400000000001485E+001  2.7400000000001485E+001    2740  22740   2.0000000000000000E+000 0.0000000000000000E+000 -4.2163835850001820E-001
  2.9000000000001735E+001  2.9000000000001735E+001    2900  22900   2.0000000000000000E+000 0.0000000000000000E+000 -3.1389834921842996E-001
  2.7500000000001501E+001  2.7500000000001501E+001    2750  22750   2.0000000000000000E+000 0.0000000000000000E+000 -4.0460347658770210E-001
  2.9100000000001751E+001  2.9100000000001751E+001    2910  22910   2.0000000000000000E+000 0.0000000000000000E+000 -3.3348585198262217E-001
  2.7600000000001516E+001  2.7600000000001516E+001    2760  22760   2.0000000000000000E+000 0.0000000000000000E+000 -3.8358428739810165E-001
  2.9200000000001766E+001  2.9200000000001766E+001    2920  22920   2.0000000000000000E+000 0.0000000000000000E+000 -3.5433874656133399E-001
  2.7700000000001532E+001  2.7700000000001532E+001    2770  22770   2.0000000000000000E+000 0.0000000000000000E+000 -3.5964203740585736E-001
  2.9300000000001782E+001  2.9300000000001782E+001    2930  22930   2.0000000000000000E+000 0.0000000000000000E+000 -3.7524794916049222E-001
  2.7800000000001547E+001  2.7800000000001547E+001    2780  22780   2.0000000000000000E+000 0.0000000000000000E+000 -3.3424181852746652E-001
  2.9400000000001798E+001  2.9400000000001798E+001    2940  22940   2.0000000000000000E+000 0.0000000000000000E+000 -3.9478025241420668E-001
  2.9500000000001813E+001  2.9500000000001813E+001    2950  22950   2.0000000000000000E+000 0.0000000000000000E+000 -4.1146890136520433E-001
  2.7900000000001563E+001  2.7900000000001563E+001    2790  22790   2.0000000000000000E+000 0.0000000000000000E+000 -3.0931380832116861E-001
  2.9600000000001829E+001  2.9600000000001829E+001    2960  22960   2.0000000000000000E+000 0.0000000000000000E+000 -4.2402213454814789E-001
  2.8000000000001579E+001  2.8000000000001579E+001    2800  22800   2.0000000000000000E+000 0.0000000000000000E+000 -2.8713241059474018E-001
  2.9700000000001844E+001  2.9700000000001844E+001    2970  22970   2.0000000000000000E+000 0.0000000000000000E+000 -4.3149627335593905E-001
  2.8100000000001594E+001  2.8100000000001594E+001    2810  22810   2.0000000000000000E+000 0.0000000000000000E+000 -2.6985455898184702E-001
  2.9800000000001860E+001  2.9800000000001860E+001    2980  22980   2.0000000000000000E+000 0.0000000000000000E+000 -4.3337340798847190E-001
  2.8200000000001610E+001  2.8200000000001610E+001    2820  22820   2.0000000000000000E+000 0.0000000000000000E+000 -2.5872962403998682E-001
  2.9900000000001876E+001  2.9900000000001876E+001    2990  22990   2.0000000000000000E+000 0.0000000000000000E+000 -4.2954010821183992E-001
  2.8300000000001626E+001  2.8300000000001626E+001    2830  22830   2.0000000000000000E+000 0.0000000000000000E+000 -2.5350774660831385E-001
  3.0000000000001891E+001  3.0000000000001891E+001    3000  23000   2.0000000000000000E+000 0.0000000000000000E+000 -4.2020716962791206E-001
  2.8400000000001641E+001  2.8400000000001641E+001    2840  22840   2.0000000000000000E+000 0.0000000000000000E+000 -2.5282562381211044E-001
  3.0100000000001907E+001  3.0100000000001907E+001    3010  23010   2.0000000000000000E+000 0.0000000000000000E+000 -4.0582804104202150E-001
  2.8500000000001657E+001  2.8500000000001657E+001    2850  22850   2.0000000000000000E+000 0.0000000000000000E+000 -2.5543118643008506E-001
  3.0200000000001923E+001  3.0200000000001923E+001    3020  23020   2.0000000000000000E+000 0.0000000000000000E+000 -3.8707076766863499E-001
  2.8600000000001672E+001  2.8600000000001672E+001    2860  22860   2.0000000000000000E+000 0.0000000000000000E+000 -2.6097727623278377E-001
  3.0300000000001938E+001  3.0300000000001938E+001    3030  23030   2.0000000000000000E+000 0.0000000000000000E+000 -3.6486651863721677E-001
  2.8700000000001688E+001  2.8700000000001688E+001    2870  22870   2.0000000000000000E+000 0.0000000000000000E+000 -2.6966935052018738E-001
  3.0400000000001954E+001  3.0400000000001954E+001    3040  23040   2.0000000000000000E+000 0.0000000000000000E+000 -3.4051080051297821E-001
  2.8800000000001704E+001  2.8800000000001704E+001    2880  22880   2.0000000000000000E+000 0.0000000000000000E+000 -2.8156357129611887E-001
  3.0500000000001969E+001  3.0500000000001969E+001    3050  23050   2.0000000000000000E+000 0.0000000000000000E+000 -3.1575206811033194E-001
  2.8900000000001719E+001  2.8900000000001719E+001    2890  22890   2.0000000000000000E+000 0.0000000000000000E+000 -2.9642273100441119E-001
  3.0600000000001985E+001  3.0600000000001985E+001    3060  23060   2.0000000000000000E+000 0.0000000000000000E+000 -2.9276001889454764E-001
  2.9000000000001735E+001  2.9000000000001735E+001    2900  22900   2.0000000000000000E+000 0.0000000000000000E+000 -3.1389834921842996E-001
  3.0700000000002001E+001  3.0700000000002001E+001    3070  23070   2.0000000000000000E+000 0.0000000000000000E+000 -2.7381774813972290E-001
  3.0800000000002016E+001  3.0800000000002016E+001    3080  23080   2.0000000000000000E+000 0.0000000000000000E+000 -2.6063647081917959E-001
  2.9100000000001751E+001  2.9100000000001751E+001    2910  22910   2.0000000000000000E+000 0.0000000000000000E+000 -3.3348585198262217E-001
  3.0900000000002032E+001  3.0900000000002032E+001    3090  23090   2.0000000000000000E+000 0.0000000000000000E+000 -2.5357952933276752E-001
  2.9200000000001766E+001  2.9200000000001766E+001    2920  22920   2.0000000000000000E+000 0.0000000000000000E+000 -3.5433874656133399E-001
  3.1000000000002048E+001  3.1000000000002048E+001    3100  23100   2.0000000000000000E+000 0.0000000000000000E+000 -2.5159724026024621E-001
  2.9300000000001782E+001  2.9300000000001782E+001    2930  22930   2.0000000000000000E+000 0.0000000000000000E+000 -3.7524794916049222E-001
  3.1100000000002063E+001  3.1100000000002063E+001    3110  23110   2.0000000000000000E+000 0.0000000000000000E+000 -2.5325957182186975E-001
  2.9400000000001798E+001  2.9400000000001798E+001    2940  22940   2.0000000000000000E+000 0.0000000000000000E+000 -3.9478025241420668E-001
  3.1200000000002079E+001  3.1200000000002079E+001    3120  23120   2.0000000000000000E+000 0.0000000000000000E+000 -2.5789458553111392E-001
  2.9500000000001813E+001  2.9500000000001813E+001    2950  22950   2.0000000000000000E+000 0.0000000000000000E+000 -4.1146890136520433E-001
  3.1300000000002095E+001  3.1300000000002095E+001    3130  23130   2.0000000000000000E+000 0.0000000000000000E+000 -2.6562825224528014E-001
  2.9600000000001829E+001  2.9600000000001829E+001    2960  22960   2.0000000000000000E+000 0.0000000000000000E+000 -4.2402213454814789E-001
  3.1400000000002110E+001  3.1400000000002110E+001    3140  23140   2.0000000000000000E+000 0.0000000000000000E+000 -2.7663778964560230E-001
  2.9700000000001844E+001  2.9700000000001844E+001    2970  22970   2.0000000000000000E+000 0.0000000000000000E+000 -4.3149627335593905E-001
  3.1500000000002126E+001  3.1500000000002126E+001    3150  23150   2.0000000000000000E+000 0.0000000000000000E+000 -2.9076342912893959E-001
  2.9800000000001860E+001  2.9800000000001860E+001    2980  22980   2.0000000000000000E+000 0.0000000000000000E+000 -4.3337340798847190E-001
  3.1600000000002141E+001  3.1600000000002141E+001    3160  23160   2.0000000000000000E+000 0.0000000000000000E+000 -3.0768744735382713E-001
  2.9900000000001876E+001  2.9900000000001876E+001    2990  22990   2.0000000000000000E+000 0.0000000000000000E+000 -4.2954010821183992E-001
  3.1700000000002157E+001  3.1700000000002157E+001    3170  23170   2.0000000000000000E+000 0.0000000000000000E+000 -3.2702836291387842E-001
  3.0000000000001891E+001  3.0000000000001891E+001    3000  23000   2.0000000000000000E+000 0.0000000000000000E+000 -4.2020716962791206E-001
  3.1800000000002173E+001  3.1800000000002173E+001    3180  23180   2.0000000000000000E+000 0.0000000000000000E+000 -3.4813825803726681E-001
  3.0100000000001907E+001  3.0100000000001907E+001    3010  23010   2.0000000000000000E+000 0.0000000000000000E+000 -4.0582804104202150E-001
  3.1900000000002188E+001  3.1900000000002188E+001    3190  23190   2.0000000000000000E+000 0.0000000000000000E+000 -3.6997011019335266E-001
  3.0200000000001923E+001  3.0200000000001923E+001    3020  23020   2.0000000000000000E+000 0.0000000000000000E+000 -3.8707076766863499E-001
  3.2000000000002204E+001  3.2000000000002204E+001    3200  23200   2.0000000000000000E+000 0.0000000000000000E+000 -3.9116613530076049E-001
  3.0300000000001938E+001  3.0300000000001938E+001    3030  23030   2.0000000000000000E+000 0.0000000000000000E+000 -3.6486651863721677E-001
  3.2100000000002184E+001  3.2100000000002184E+001    3210  23210   2.0000000000000000E+000 0.0000000000000000E+000 -4.1023249238833559E-001
  3.0400000000001954E+001  3.0400000000001954E+001    3040  23040   2.0000000000000000E+000 0.0000000000000000E+000 -3.4051080051297821E-001
  3.2200000000002164E+001  3.2200000000002164E+001    3220  23220   2.0000000000000000E+000 0.0000000000000000E+000 -4.2574121634930470E-001
  3.0500000000001969E+001  3.0500000000001969E+001    3050  23050   2.0000000000000000E+000 0.0000000000000000E+000 -3.1575206811033194E-001
  3.2300000000002144E+001  3.2300000000002144E+001    3230  23230   2.0000000000000000E+000 0.0000000000000000E+000 -4.3653491352189446E-001
  3.0600000000001985E+001  3.0600000000001985E+001    3060  23060   2.0000000000000000E+000 0.0000000000000000E+000 -2.9276001889454764E-001
  3.2400000000002124E+001  3.2400000000002124E+001    3240  23240   2.0000000000000000E+000 0.0000000000000000E+000 -4.4186237960535628E-001
  3.0700000000002001E+001  3.0700000000002001E+001    3070  23070   2.0000000000000000E+000 0.0000000000000000E+000 -2.7381774813972290E-001
  3.2500000000002104E+001  3.2500000000002104E+001    3250  23250   2.0000000000000000E+000 0.0000000000000000E+000 -4.4140803215265203E-001
  3.0800000000002016E+001  3.0800000000002016E+001    3080  23080   2.0000000000000000E+000 0.0000000000000000E+000 -2.6063647081917959E-001
  3.2600000000002085E+001  3.2600000000002085E+001    3260  23260   2.0000000000000000E+000 0.0000000000000000E+000 -4.3523257836529118E-001
  3.0900000000002032E+001  3.0900000000002032E+001    3090  23090   2.0000000000000000E+000 0.0000000000000000E+000 -2.5357952933276752E-001
  3.2700000000002065E+001  3.2700000000002065E+001    3270  23270   2.0000000000000000E+000 0.0000000000000000E+000 -4.2367295765136461E-001
  3.1000000000002048E+001  3.1000000000002048E+001    3100  23100   2.0000000000000000E+000 0.0000000000000000E+000 -2.5159724026024621E-001
  3.2800000000002045E+001  3.2800000000002045E+001    3280  23280   2.0000000000000000E+000 0.0000000000000000E+000 -4.0726730712491416E-001
  3.1100000000002063E+001  3.1100000000002063E+001    3110  23110   2.0000000000000000E+000 0.0000000000000000E+000 -2.5325957182186975E-001
  3.2900000000002025E+001  3.2900000000002025E+001    3290  23290   2.0000000000000000E+000 0.0000000000000000E+000 -3.8675359888477158E-001
  3.1200000000002079E+001  3.1200000000002079E+001    3120  23120   2.0000000000000000E+000 0.0000000000000000E+000 -2.5789458553111392E-001
  3.3000000000002005E+001  3.3000000000002005E+001    3300  23300   2.0000000000000000E+000 0.0000000000000000E+000 -3.6314523514975363E-001
  3.1300000000002095E+001  3.1300000000002095E+001    3130  23130   2.0000000000000000E+000 0.0000000000000000E+000 -2.6562825224528014E-001
  3.3100000000001985E+001  3.3100000000001985E+001    3310  23310   2.0000000000000000E+000 0.0000000000000000E+000 -3.3784431825394714E-001
  3.1400000000002110E+001  3.1400000000002110E+001    3140  23140   2.0000000000000000E+000 0.0000000000000000E+000 -2.7663778964560230E-001
  3.3200000000001965E+001  3.3200000000001965E+001    3320  23320   2.0000000000000000E+000 0.0000000000000000E+000 -3.1271682793627881E-001
  3.1500000000002126E+001  3.1500000000002126E+001    3150  23150   2.0000000000000000E+000 0.0000000000000000E+000 -2.9076342912893959E-001
  3.3300000000001945E+001  3.3300000000001945E+001    3330  23330   2.0000000000000000E+000 0.0000000000000000E+000 -2.9000730772601688E-001
  3.3400000000001925E+001  3.3400000000001925E+001    3340  23340   2.0000000000000000E+000 0.0000000000000000E+000 -2.7193226785003918E-001
  3.1600000000002141E+001  3.1600000000002141E+001    3160  23160   2.0000000000000000E+000 0.0000000000000000E+000 -3.0768744735382713E-001
  3.3500000000001906E+001  3.3500000000001906E+001    3350  23350   2.0000000000000000E+000 0.0000000000000000E+000 -2.5991872890954588E-001
  3.1700000000002157E+001  3.1700000000002157E+001    3170  23170   2.0000000000000000E+000 0.0000000000000000E+000 -3.2702836291387842E-001
  3.3600000000001886E+001  3.3600000000001886E+001    3360  23360   2.0000000000000000E+000 0.0000000000000000E+000 -2.5393281212467346E-001
  3.1800000000002173E+001  3.1800000000002173E+001    3180  23180   2.0000000000000000E+000 0.0000000000000000E+000 -3.4813825803726681E-001
  3.3700000000001866E+001  3.3700000000001866E+001    3370  23370   2.0000000000000000E+000 0.0000000000000000E+000 -2.5270249270361189E-001
  3.1900000000002188E+001  3.1900000000002188E+001    3190  23190   2.0000000000000000E+000 0.0000000000000000E+000 -3.6997011019335266E-001
  3.3800000000001846E+001  3.3800000000001846E+001    3380  23380   2.0000000000000000E+000 0.0000000000000000E+000 -2.5488728880611488E-001
  3.2000000000002204E+001  3.2000000000002204E+001    3200  23200   2.0000000000000000E+000 0.0000000000000000E+000 -3.9116613530076049E-001
  3.3900000000001826E+001  3.3900000000001826E+001    3390  23390   2.0000000000000000E+000 0.0000000000000000E+000 -2.6001018399788238E-001
  3.2100000000002184E+001  3.2100000000002184E+001    3210  23210   2.0000000000000000E+000 0.0000000000000000E+000 -4.1023249238833559E-001
  3.4000000000001806E+001  3.4000000000001806E+001    3400  23400   2.0000000000000000E+000 0.0000000000000000E+000 -2.6824707659689170E-001
  3.2200000000002164E+001  3.2200000000002164E+001    3220  23220   2.0000000000000000E+000 0.0000000000000000E+000 -4.2574121634930470E-001
  3.4100000000001786E+001  3.4100000000001786E+001    3410  23410   2.0000000000000000E+000 0.0000000000000000E+000 -2.7969945430767011E-001
  3.2300000000002144E+001  3.2300000000002144E+001    3230  23230   2.0000000000000000E+000 0.0000000000000000E+000 -4.3653491352189446E-001
  3.4200000000001766E+001  3.4200000000001766E+001    3420  23420   2.0000000000000000E+000 0.0000000000000000E+000 -2.9416011797828947E-001
  3.2400000000002124E+001  3.2400000000002124E+001    3240  23240   2.0000000000000000E+000 0.0000000000000000E+000 -4.4186237960535628E-001
  3.4300000000001746E+001  3.4300000000001746E+001    3430  23430   2.0000000000000000E+000 0.0000000000000000E+000 -3.1129150700278360E-001
  3.2500000000002104E+001  3.2500000000002104E+001    3250  23250   2.0000000000000000E+000 0.0000000000000000E+000 -4.4140803215265203E-001
  3.4400000000001726E+001  3.4400000000001726E+001    3440  23440   2.0000000000000000E+000 0.0000000000000000E+000 -3.3062331329005201E-001
  3.2600000000002085E+001  3.2600000000002085E+001    3260  23260   2.0000000000000000E+000 0.0000000000000000E+000 -4.3523257836529118E-001
  3.4500000000001707E+001  3.4500000000001707E+001    3450  23450   2.0000000000000000E+000 0.0000000000000000E+000 -3.5136371889963609E-001
  3.2700000000002065E+001  3.2700000000002065E+001    3270  23270   2.0000000000000000E+000 0.0000000000000000E+000 -4.2367295765136461E-001
  3.4600000000001687E+001  3.4600000000001687E+001    3460  23460   2.0000000000000000E+000 0.0000000000000000E+000 -3.7234853021408040E-001
  3.2800000000002045E+001  3.2800000000002045E+001    3280  23280   2.0000000000000000E+000 0.0000000000000000E+000 -4.0726730712491416E-001
  3.4700000000001667E+001  3.4700000000001667E+001    3470  23470   2.0000000000000000E+000 0.0000000000000000E+000 -3.9216526988398857E-001
  3.2900000000002025E+001  3.2900000000002025E+001    3290  23290   2.0000000000000000E+000 0.0000000000000000E+000 -3.8675359888477158E-001
  3.4800000000001647E+001  3.4800000000001647E+001    3480  23480   2.0000000000000000E+000 0.0000000000000000E+000 -4.0933936794700294E-001
  3.3000000000002005E+001  3.3000000000002005E+001    3300  23300   2.0000000000000000E+000 0.0000000000000000E+000 -3.6314523514975363E-001
  3.4900000000001627E+001  3.4900000000001627E+001    3490  23490   2.0000000000000000E+000 0.0000000000000000E+000 -4.2254226566410126E-001
  3.3100000000001985E+001  3.3100000000001985E+001    3310  23310   2.0000000000000000E+000 0.0000000000000000E+000 -3.3784431825394714E-001
  3.5000000000001607E+001  3.5000000000001607E+001    3500  23500   2.0000000000000000E+000 0.0000000000000000E+000 -4.3077396834923273E-001
  3.3200000000001965E+001  3.3200000000001965E+001    3320  23320   2.0000000000000000E+000 0.0000000000000000E+000 -3.1271682793627881E-001
  3.5100000000001587E+001  3.5100000000001587E+001    3510  23510   2.0000000000000000E+000 0.0000000000000000E+000 -4.3345584325250881E-001
  3.3300000000001945E+001  3.3300000000001945E+001    3330  23330   2.0000000000000000E+000 0.0000000000000000E+000 -2.9000730772601688E-001
  3.5200000000001567E+001  3.5200000000001567E+001    3520  23520   2.0000000000000000E+000 0.0000000000000000E+000 -4.3042149637463129E-001
  3.3400000000001925E+001  3.3400000000001925E+001    3340  23340   2.0000000000000000E+000 0.0000000000000000E+000 -2.7193226785003918E-001
  3.5300000000001547E+001  3.5300000000001547E+001    3530  23530   2.0000000000000000E+000 0.0000000000000000E+000 -4.2184157206825538E-001
  3.3500000000001906E+001  3.3500000000001906E+001    3350  23350   2.0000000000000000E+000 0.0000000000000000E+000 -2.5991872890954588E-001
  3.5400000000001528E+001  3.5400000000001528E+001    3540  23540   2.0000000000000000E+000 0.0000000000000000E+000 -4.0813868758216580E-001
  3.3600000000001886E+001  3.3600000000001886E+001    3360  23360   2.0000000000000000E+000 0.0000000000000000E+000 -2.5393281212467346E-001
  3.5500000000001508E+001  3.5500000000001508E+001    3550  23550   2.0000000000000000E+000 0.0000000000000000E+000 -3.8994940891110907E-001
  3.3700000000001866E+001  3.3700000000001866E+001    3370  23370   2.0000000000000000E+000 0.0000000000000000E+000 -2.5270249270361189E-001
  3.5600000000001488E+001  3.5600000000001488E+001    3560  23560   2.0000000000000000E+000 0.0000000000000000E+000 -3.6816235722358179E-001
  3.3800000000001846E+001  3.3800000000001846E+001    3380  23380   2.0000000000000000E+000 0.0000000000000000E+000 -2.5488728880611488E-001
  3.5700000000001468E+001  3.5700000000001468E+001    3570  23570   2.0000000000000000E+000 0.0000000000000000E+000 -3.4401507667985518E-001
  3.3900000000001826E+001  3.3900000000001826E+001    3390  23390   2.0000000000000000E+000 0.0000000000000000E+000 -2.6001018399788238E-001
  3.5800000000001448E+001  3.5800000000001448E+001    3580  23580   2.0000000000000000E+000 0.0000000000000000E+000 -3.1918982257402497E-001
  3.4000000000001806E+001  3.4000000000001806E+001    3400  23400   2.0000000000000000E+000 0.0000000000000000E+000 -2.6824707659689170E-001
  3.5900000000001428E+001  3.5900000000001428E+001    3590  23590   2.0000000000000000E+000 0.0000000000000000E+000 -2.9580733855574150E-001
  3.6000000000001408E+001  3.6000000000001408E+001    3600  23600   2.0000000000000000E+000 0.0000000000000000E+000 -2.7616788618223928E-001
  3.4100000000001786E+001  3.4100000000001786E+001    3410  23410   2.0000000000000000E+000 0.0000000000000000E+000 -2.7969945430767011E-001
